Case ID,Activity_Declaration APPROVED by ADMINISTRATION,Activity_Declaration APPROVED by BUDGET OWNER,Activity_Declaration REJECTED by BUDGET OWNER,Activity_Declaration REJECTED by EMPLOYEE,Activity_Declaration REJECTED by SUPERVISOR,Activity_Declaration SUBMITTED by EMPLOYEE,Resource_STAFF MEMBER,id_other,Role_ADMINISTRATION,Role_BUDGET OWNER,Role_EMPLOYEE,Role_SUPERVISOR,month_1,month_10,month_11,month_12,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,hour_0,hour_1,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_2,hour_20,hour_21,hour_22,hour_23,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,duration_mean,duration_max,duration_min,duration_sum,duration_std,elapsed_mean,elapsed_max,elapsed_min,elapsed_sum,elapsed_std,true_value,predicted_value,relative_error
declaration 125727_2,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0833333333333335,4.166666666666667,0.0,4.166666666666667,2.946278254943948,125.0,250.0,0.0,250.0,176.7766952966369,1473399.0,644906.5,0.562300164449684
declaration 125732_2,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4.175,8.35,0.0,8.35,5.904341622907672,250.5,501.0,0.0,501.0,354.26049737446033,1149968.0,650672.06,0.4341824620337262
declaration 125732_3,1,1,0,0,0,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1416.6444444444444,4241.583333333333,0.0,4249.933333333333,2446.472404318633,85165.66666666667,254996.0,0.0,255497.0,147077.5963236187,895473.0,657093.0,0.26620568124332056
declaration 125738_2,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.55,1.1,0.0,1.1,0.7778174593052023,33.0,66.0,0.0,66.0,46.66904755831214,544417.0,671078.6,0.23265552875828638
declaration 125743_2,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01666666666666665,0.0333333333333333,0.0,0.0333333333333333,0.02357022603955156,1.0,2.0,0.0,2.0,1.4142135623730951,703860.0,665636.4,0.054305721308214705
declaration 125743_3,1,1,0,0,0,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500.9888888888889,1502.9333333333334,0.0,1502.9666666666667,867.709342229639,30060.0,90178.0,0.0,90180.0,52063.7152343165,613684.0,887120.75,0.44556604050292986
declaration 125749_2,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01666666666666665,0.0333333333333333,0.0,0.0333333333333333,0.02357022603955156,1.0,2.0,0.0,2.0,1.4142135623730951,698981.0,684606.8,0.020564489592707097
declaration 125754_2,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3636.5666666666666,7273.133333333333,0.0,7273.133333333333,5142.881900473918,218194.0,436388.0,0.0,436388.0,308572.9140284351,606938.0,641984.25,0.05774271836662064
declaration 125754_3,1,1,0,0,0,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2781.5611111111107,7273.133333333333,0.0,8344.683333333332,3926.5405411384336,312356.3333333333,500681.0,0.0,937069.0,272411.92465149786,542645.0,698678.9,0.2875431912207797
declaration 125771_2,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,4.2,0.0,4.2,2.9698484809834995,126.0,252.0,0.0,252.0,178.19090885900997,607998.0,744135.6,0.22391130398455258
declaration 125776_2,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8166666666666667,1.6333333333333333,0.0,1.6333333333333333,1.1549410759380276,49.0,98.0,0.0,98.0,69.29646455628166,607815.0,755653.25,0.2432290252790734
declaration 125776_3,1,1,0,0,0,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,364.75555555555565,1092.6333333333334,0.0,1094.2666666666669,630.3611754236467,21918.0,65656.0,0.0,65754.0,37878.250804386415,542257.0,959236.9,0.7689709399786449
declaration 125782_2,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.01666666666666665,0.0333333333333333,0.0,0.0333333333333333,0.02357022603955156,1.0,2.0,0.0,2.0,1.4142135623730951,547198.0,663967.8,0.21339590513854217
declaration 125787_2,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9833333333333334,5.966666666666667,0.0,5.966666666666667,4.219070461079734,179.0,358.0,0.0,358.0,253.144227664784,533245.0,704287.06,0.3207569925643935
declaration 125792_2,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9166666666666666,1.8333333333333333,0.0,1.8333333333333333,1.296362432175337,55.0,110.0,0.0,110.0,77.78174593052023,533007.0,680288.44,0.27632176969533234
declaration 125797_2,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.308333333333333,6.616666666666666,0.0,6.616666666666666,4.678689868850989,198.5,397.0,0.0,397.0,280.72139213105936,1137364.0,685187.3,0.3975655001389177
declaration 125797_3,1,1,0,0,0,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2358.9333333333334,7070.183333333333,0.0,7076.8,4080.0635248663034,141668.33333333334,424608.0,0.0,425005.0,245033.01947356673,713153.0,727553.3,0.020192458701008057
declaration 125803_2,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5416666666666666,1.0833333333333333,0.0,1.0833333333333333,0.7660323462854264,32.5,65.0,0.0,65.0,45.96194077712559,532760.0,676125.4,0.2690993599369322
declaration 125808_2,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.841666666666667,5.683333333333334,0.0,5.683333333333334,4.0187235397435455,170.5,341.0,0.0,341.0,241.1234123846127,532098.0,686162.7,0.2895419405823739
declaration 125813_2,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.025,0.05,0.0,0.05,0.03535533905932738,1.5,3.0,0.0,3.0,2.1213203435596424,198290.0,617137.1,2.1122957536940845
declaration 125813_3,1,1,0,0,0,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1.9666666666666666,5.85,0.0,5.8999999999999995,3.363158237926567,119.0,354.0,0.0,357.0,203.52149763599914,197939.0,638715.3,2.2268290357130227
declaration 125819_2,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5.583333333333333,11.166666666666666,0.0,11.166666666666666,7.89602572324978,335.0,670.0,0.0,670.0,473.76154339498686,802095.0,646742.0,0.1936840399204583
declaration 125819_3,1,1,0,0,0,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,33.28888888888889,88.7,0.0,99.86666666666667,48.311148165170295,2220.6666666666665,5992.0,0.0,6662.0,3283.2059535358626,796773.0,650931.7,0.18303997813680936
declaration 125825_2,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2.558333333333333,5.116666666666666,0.0,5.116666666666666,3.618029697071168,153.5,307.0,0.0,307.0,217.08178182427008,543230.0,700621.6,0.2897329400069952
declaration 125839_2,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.366666666666666,8.733333333333333,0.0,8.733333333333333,6.175399222362515,262.0,524.0,0.0,524.0,370.5239533417509,787099.0,662185.94,0.15870057324428058
declaration 125839_3,1,1,0,0,0,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.16111111111111,42.75,0.0,51.483333333333334,22.586748409270946,1204.3333333333333,3089.0,0.0,3613.0,1653.0639229422839,784534.0,673146.3,0.141979426640528
declaration 125845_2,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.608333333333334,15.216666666666669,0.0,15.216666666666669,10.759808187055299,456.5,913.0,0.0,913.0,645.5884912233179,783488.0,728230.0,0.07052820209116158
declaration 125845_3,1,1,0,0,0,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.994444444444445,29.766666666666666,0.0,44.983333333333334,14.884577526693466,1204.0,2699.0,0.0,3612.0,1372.829559705064,781702.0,700672.4,0.1036579476578031
declaration 125851_2,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3547.075,7094.15,0.0,7094.15,5016.321571754546,212824.5,425649.0,0.0,425649.0,300979.29430527275,1497831.0,616880.75,0.5881506324812346
declaration 125856_2,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15200.391666666666,30400.783333333333,0.0,30400.783333333333,21496.600048382974,912023.5,1824047.0,0.0,1824047.0,1289796.0029029786,444283.0,776749.44,0.7483213120916172
declaration 125856_3,1,1,0,0,0,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10157.566666666668,30400.783333333333,0.0,30472.7,17531.17676489358,1217469.6666666667,1828362.0,0.0,3652409.0,1054361.8670771117,439968.0,904028.0,1.0547585278929377
declaration 125862_2,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.425,0.85,0.0,0.85,0.6010407640085653,25.5,51.0,0.0,51.0,36.062445840513924,453512.0,665607.9,0.4676742291273439
declaration 125867_2,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.933333333333333,5.866666666666666,0.0,5.866666666666666,4.148359782961078,176.0,352.0,0.0,352.0,248.90158697766472,712136.0,659547.0,0.07384684947818956
declaration 125867_3,1,1,0,0,0,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,452.9222222222222,1352.9,0.0,1358.7666666666667,779.4091382674537,27292.666666666668,81526.0,0.0,81878.0,46967.77415774919,630962.0,836819.44,0.3262596440039178
declaration 125873_2,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0333333333333333,0.0666666666666666,0.0,0.0666666666666666,0.04714045207910312,2.0,4.0,0.0,4.0,2.8284271247461903,712386.0,669948.4,0.059571110325020424
declaration 125878_2,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.966666666666665,43.93333333333333,0.0,43.93333333333333,31.065557920128985,1318.0,2636.0,0.0,2636.0,1863.9334752077393,443368.0,691929.0,0.5606200718139334
declaration 125883_2,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561.3583333333333,1122.7166666666667,0.0,1122.7166666666667,793.8805683511567,33681.5,67363.0,0.0,67363.0,47632.8341010694,967995.0,701362.4,0.2754483494232925
declaration 125888_2,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25833333333333336,0.5166666666666667,0.0,0.5166666666666667,0.3653385036130496,15.5,31.0,0.0,31.0,21.920310216782973,1029824.0,664275.5,0.3549621100304518
declaration 125893_2,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1.6333333333333333,3.2666666666666666,0.0,3.2666666666666666,2.3098821518760553,98.0,196.0,0.0,196.0,138.59292911256333,578525.0,706013.44,0.220368069659911
declaration 125898_2,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.04166666666666665,0.0833333333333333,0.0,0.0833333333333333,0.05892556509887894,2.5,5.0,0.0,5.0,3.5355339059327378,327813.0,640311.25,0.9532820540979156
declaration 125898_3,1,1,0,0,0,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,211.2111111111111,633.55,0.0,633.6333333333333,365.7562091571885,12674.333333333334,38018.0,0.0,38023.0,21948.25930075853,289800.0,592830.75,1.0456547619047618
declaration 125904_2,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.23333333333333334,0.4666666666666667,0.0,0.4666666666666667,0.3299831645537222,14.0,28.0,0.0,28.0,19.79898987322333,929724.0,1006285.5,0.08234863249738632
declaration 125904_3,1,0,1,0,0,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,198.95000000000002,596.3833333333333,0.0,596.85,344.1874420686754,11946.333333333334,35811.0,0.0,35839.0,20667.412327945975,893941.0,919661.25,0.028771753393121022
declaration 125904_4,1,0,1,1,0,1,4,4,1,1,2,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,572.0791666666667,1691.4666666666667,0.0,2288.3166666666666,797.4196909958789,43284.5,137299.0,0.0,173138.0,64908.27411303842,792453.0,813218.7,0.026204314325265977
declaration 125904_6,2,0,1,1,0,2,6,6,2,1,3,0,0,0,0,0,0,0,0,0,6,0,0,0,1,3,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,383.81111111111113,1691.4666666666667,0.0,2302.866666666667,683.0922084874752,74912.33333333333,138172.0,0.0,449474.0,70204.11707775168,791580.0,910933.5,0.1507788221026302
declaration 125914_2,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10082.9,20165.8,0.0,20165.8,14259.37392805168,604974.0,1209948.0,0.0,1209948.0,855562.4356831008,283322.0,635521.0,1.2431050183183798
declaration 125919_2,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4994.65,9989.3,0.0,9989.3,7063.501769306778,299679.0,599358.0,0.0,599358.0,423810.10615840676,893901.0,621983.2,0.3041923126833956
declaration 125919_3,1,1,0,0,0,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3420.0611111111107,9989.3,0.0,10260.183333333332,5690.739769971654,404989.6666666667,615611.0,0.0,1214969.0,350825.473109256,877648.0,610826.6,0.3040186669370864
declaration 125925_2,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.425,0.85,0.0,0.85,0.6010407640085653,25.5,51.0,0.0,51.0,36.062445840513924,888328.0,584767.8,0.3417208367855117
declaration 125930_2,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1.5833333333333333,3.1666666666666665,0.0,3.1666666666666665,2.2391714737574,95.0,190.0,0.0,190.0,134.35028842544403,283223.0,607135.94,1.143667489928431
declaration 125935_2,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2.408333333333333,4.816666666666666,0.0,4.816666666666666,3.4058976627152036,144.5,289.0,0.0,289.0,204.35385976291224,283035.0,603520.5,1.1323175578991997
declaration 125949_2,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.26666666666666666,0.5333333333333333,0.0,0.5333333333333333,0.37712361663282534,16.0,32.0,0.0,32.0,22.627416997969522,282138.0,586472.75,1.0786733796936252
declaration 125954_2,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.05,0.1,0.0,0.1,0.07071067811865477,3.0,6.0,0.0,6.0,4.242640687119285,281566.0,600220.0,1.1317204492019632
declaration 125959_2,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2810.0666666666666,5620.133333333333,0.0,5620.133333333333,3974.0343911725554,168604.0,337208.0,0.0,337208.0,238442.0634703533,539101.0,635920.56,0.17959447765817538
declaration 125959_3,1,0,0,0,1,1,3,3,1,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1914.888888888889,5620.133333333333,0.0,5744.666666666667,3209.439893905569,227296.0,344680.0,0.0,681888.0,196879.5606659056,531629.0,820078.6,0.5425769192425545
declaration 125959_4,1,0,0,1,1,1,4,4,1,0,2,1,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1474.7124999999999,5620.133333333333,0.0,5898.849999999999,2764.4210910067186,258954.75,353931.0,0.0,1035819.0,172771.95011030196,522378.0,757109.3,0.44935145143937916
declaration 125959_6,2,0,0,1,1,2,6,6,2,0,3,1,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,5,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,987.4777777777778,5620.133333333333,0.0,5924.866666666667,2270.468480773337,291124.5,355492.0,0.0,1746747.0,142806.97152695313,520817.0,721943.1,0.38617427042512054
declaration 125968_2,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833333333333333,0.1666666666666666,0.0,0.1666666666666666,0.11785113019775788,5.0,10.0,0.0,10.0,7.0710678118654755,1215454.0,626560.7,0.48450481260500194
declaration 125968_3,1,1,0,0,0,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,312.7055555555556,937.95,0.0,938.1166666666667,541.477578876472,18765.666666666668,56287.0,0.0,56297.0,32494.428235211853,1159177.0,644074.94,0.44436877413889336
declaration 125974_2,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.55,13.1,0.0,13.1,9.263098833543772,393.0,786.0,0.0,786.0,555.7859300126264,602372.0,656888.25,0.09050262960429768
declaration 125974_3,1,1,0,0,0,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,813.8777777777777,2428.5333333333333,0.0,2441.633333333333,1398.3480699792933,49094.666666666664,146498.0,0.0,147284.0,84354.6765587619,456660.0,645978.1,0.4145712893618885
declaration 125980_2,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38333333333333336,0.7666666666666667,0.0,0.7666666666666667,0.5421151989096865,23.0,46.0,0.0,46.0,32.526911934581186,603058.0,628838.4,0.04274941216267755
declaration 125985_2,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,4.0,0.0,4.0,2.8284271247461903,120.0,240.0,0.0,240.0,169.7056274847714,602372.0,718521.2,0.19281969862477008
declaration 125985_3,1,1,0,0,0,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,810.7444444444444,2428.233333333333,0.0,2432.233333333333,1400.7878958854758,48724.666666666664,145934.0,0.0,146174.0,84185.83767673357,456678.0,714168.0,0.56383272239959
declaration 125991_2,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0583333333333333,0.1166666666666666,0.0,0.1166666666666666,0.08249579113843049,3.5,7.0,0.0,7.0,4.949747468305833,602394.0,627945.6,0.0424167986400927
declaration 125991_3,1,1,0,0,0,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,809.4277777777778,2428.1666666666665,0.0,2428.2833333333333,1401.869001085231,48568.0,145697.0,0.0,145704.0,84116.1815169947,456704.0,715779.0,0.5672711427970852
declaration 125997_2,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.21666666666666665,0.4333333333333333,0.0,0.4333333333333333,0.30641293851417056,13.0,26.0,0.0,26.0,18.384776310850235,799620.0,670382.1,0.16162411520472225
