Case ID,Activity_Declaration APPROVED by ADMINISTRATION,Activity_Declaration APPROVED by BUDGET OWNER,Activity_Declaration APPROVED by PRE_APPROVER,Activity_Declaration FINAL_APPROVED by SUPERVISOR,Activity_Declaration REJECTED by SUPERVISOR,Activity_Declaration SAVED by EMPLOYEE,Activity_Declaration SUBMITTED by EMPLOYEE,Activity_Payment Handled,Activity_Request Payment,Resource_STAFF MEMBER,Resource_SYSTEM,id_other,Role_ADMINISTRATION,Role_BUDGET OWNER,Role_EMPLOYEE,Role_PRE_APPROVER,Role_SUPERVISOR,Role_UNDEFINED,month_1,month_10,month_11,month_12,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,hour_0,hour_1,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_2,hour_20,hour_21,hour_22,hour_23,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,duration_mean,duration_max,duration_min,duration_sum,duration_std,elapsed_mean,elapsed_max,elapsed_min,elapsed_sum,elapsed_std,true_value,predicted_value,relative_error
declaration 92482_4,0,0,0,1,0,0,1,1,1,2,2,4,0,0,1,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1198.1916666666668,4494.233333333334,0.0,4792.766666666667,2201.8097554015612,76387.25,287566.0,0.0,305549.0,141037.8215122336,0.0,0.06826646,4.86145237348144e-07
declaration 92486_4,0,0,0,1,0,0,1,1,1,2,2,4,0,0,1,0,1,2,2,0,0,0,2,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3619.55,5951.0,0.0,14478.2,2697.539504190192,425683.5,868692.0,0.0,1702734.0,363095.73287633114,0.0,0.1093441,7.786710422881028e-07
declaration 92490_4,0,0,0,1,0,0,1,1,1,2,2,4,0,0,1,0,1,2,0,0,0,0,4,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2899.070833333333,6881.85,0.0,11596.283333333333,3460.804023964903,277286.0,695777.0,0.0,1109144.0,340215.3317385917,0.0,0.061346803,4.368683619644678e-07
declaration 92494_4,0,0,0,1,0,0,1,1,1,2,2,4,0,0,1,0,1,2,0,0,0,0,3,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5788.566666666667,20593.183333333334,0.0,23154.266666666666,9942.927255806475,385797.5,1389256.0,0.0,1543190.0,672876.0148539006,0.0,0.24472821,1.7427804904303809e-06
declaration 92498_4,0,0,0,1,0,0,1,1,1,2,2,4,0,0,1,0,1,2,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1198.2875000000001,4732.116666666667,0.0,4793.150000000001,2356.0456252017716,72841.75,287589.0,0.0,291367.0,143174.9215106589,0.0,0.06828197,4.86255703570462e-07
declaration 92502_4,0,0,0,1,0,0,1,1,1,2,2,4,0,0,1,0,1,2,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3698.0,8697.033333333333,0.0,14792.0,4400.165262952779,352340.0,887520.0,0.0,1409360.0,433368.75777333096,0.0,0.13427477,9.562095215142246e-07
declaration 92506_4,0,0,0,1,0,0,1,1,1,2,2,4,0,0,1,0,1,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2240.6208333333334,8775.633333333333,0.0,8962.483333333334,4357.5648396054585,137240.5,537749.0,0.0,548962.0,267057.9551114951,0.0,0.059422757,4.231666771817369e-07
declaration 92517_4,0,0,0,1,0,0,1,1,1,2,2,4,0,0,1,0,1,2,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6602.9125,20291.15,0.0,26411.65,9570.705834746706,700547.5,1584699.0,0.0,2802190.0,822690.9650849056,0.0,0.12407643,8.835842411538336e-07
declaration 92521_4,0,0,0,1,0,0,1,1,1,2,2,4,0,0,1,0,1,2,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2290.054166666667,4681.766666666666,0.0,9160.216666666667,2645.6009612525763,204580.75,549613.0,0.0,818323.0,262592.69382115337,0.0,0.060393345,4.3007850944944943e-07
declaration 92525_5,0,0,1,1,0,0,1,1,1,3,2,5,0,0,1,1,1,2,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,944.1899999999999,4495.316666666667,0.0,4720.95,1986.1345374663485,60852.4,283257.0,0.0,304262.0,124429.47857441178,0.0,0.06271931,4.466423676855128e-07
declaration 92530_4,0,0,0,1,0,0,1,1,1,2,2,4,0,0,1,0,1,2,0,0,0,0,0,0,0,0,4,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2183.0666666666666,7625.116666666667,0.0,8732.266666666666,3665.3664172600506,147593.5,523936.0,0.0,590374.0,252841.43861914723,0.0,0.060463414,4.305774909997811e-07
declaration 92534_5,0,0,1,1,0,0,1,1,1,3,2,5,0,0,1,1,1,2,0,0,0,0,0,0,0,0,4,1,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,3527.1133333333332,9681.733333333334,0.0,17635.566666666666,4261.742179594319,465923.2,1058134.0,0.0,2329616.0,460122.6211144156,0.0,0.080093116,5.703662875873142e-07
declaration 92539_4,0,0,0,1,0,0,1,1,1,2,2,4,0,0,1,0,1,2,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4101.4625,11551.666666666666,0.0,16405.85,5468.565766951774,419364.25,984351.0,0.0,1677457.0,498622.49016891525,0.0,0.22677514,1.6149314901315744e-06
declaration 92543_5,0,0,1,1,0,0,1,1,1,3,2,5,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,3,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3190.06,8212.866666666667,0.0,15950.3,3799.6415868729573,325897.0,957018.0,0.0,1629485.0,427884.8467660429,0.0,0.07489969,5.333823873630951e-07
declaration 92548_4,0,0,0,1,0,0,1,1,1,2,2,4,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2272.0583333333334,4660.85,0.0,9088.233333333334,2625.14657490248,202737.75,545294.0,0.0,810951.0,260449.20744792063,0.0,0.067066915,4.776029406174944e-07
declaration 92552_4,0,0,0,1,0,0,1,1,1,2,2,4,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1130.2833333333333,3214.45,0.0,4521.133333333333,1505.4901200827146,88197.0,271268.0,0.0,352788.0,127315.78790550683,0.0,0.06134348,4.368446982107916e-07
declaration 92556_5,0,0,1,1,0,0,1,1,1,3,2,5,0,0,1,1,1,2,0,5,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1770.25,6004.433333333333,0.0,8851.25,2666.234174459467,140491.8,531075.0,0.0,702459.0,230503.23213287056,0.0,0.0607351,4.325122416226577e-07
declaration 92570_4,0,0,0,1,0,0,1,1,1,2,2,4,0,0,1,0,1,2,0,4,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147.4708333333333,6001.866666666667,0.0,8589.883333333333,2838.719328890687,167956.75,515393.0,0.0,671827.0,242834.3628461933,0.0,0.060155354,4.283837124723142e-07
declaration 92574_5,0,0,1,1,0,0,1,1,1,3,2,5,0,0,1,1,1,2,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023.6033333333332,4684.9,0.0,10118.016666666666,2281.6651487211893,201031.6,607081.0,0.0,1005158.0,263601.2361642107,0.0,0.21963377,1.564075748940679e-06
declaration 92579_5,0,0,1,1,0,0,1,1,1,3,2,5,0,0,1,1,1,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1769.3633333333332,6800.65,0.0,8846.816666666666,2935.654181150354,189663.0,530809.0,0.0,948315.0,260910.76634646565,0.0,0.04336181,3.087920092340413e-07
declaration 92584_4,0,0,0,1,0,0,1,1,1,2,2,4,0,0,1,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1837.3,6064.65,0.0,7349.2,2882.4605733386625,129515.75,440952.0,0.0,518063.0,210777.60561371315,0.0,0.042258628,3.0093593483112997e-07
declaration 92588_4,0,0,0,1,0,0,1,1,1,2,2,4,0,0,1,0,1,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7669.5,20627.333333333332,0.0,30678.0,9851.354047747653,610982.5,1840680.0,0.0,2443930.0,867671.536714787,0.0,0.16275424,1.1590200938003828e-06
declaration 92592_4,0,0,0,1,0,0,1,1,1,2,2,4,0,0,1,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2541.1083333333336,5418.8,0.0,10164.433333333334,2946.023343471293,233806.5,609866.0,0.0,935226.0,293858.40874986036,0.0,0.31172824,2.219907131682962e-06
declaration 92596_4,0,0,0,1,0,0,1,1,1,2,2,4,0,0,1,0,1,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6777.35,20437.533333333333,0.0,27109.4,9634.58301320474,506720.25,1626564.0,0.0,2026881.0,770042.9633954957,0.0,0.095719166,6.816439219793282e-07
declaration 92600_4,0,0,0,1,0,0,1,1,1,2,2,4,0,0,1,0,1,2,1,0,0,3,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6208.183333333333,20437.533333333333,0.0,24832.733333333334,9709.856694359603,438419.75,1489964.0,0.0,1753679.0,711966.5796203148,0.0,0.20440948,1.4556591472605086e-06
declaration 92604_5,0,0,1,1,0,0,1,1,1,3,2,5,0,0,1,1,1,2,2,0,0,3,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5785.8099999999995,22803.566666666666,0.0,28929.05,9864.724231599179,622819.4,1735743.0,0.0,3114097.0,859861.2613362693,0.0,0.113319285,8.069794708450643e-07
declaration 92609_4,0,0,0,1,0,0,1,1,1,2,2,4,0,0,1,0,1,2,0,0,0,0,0,3,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5079.237499999999,16034.05,0.0,20316.949999999997,7577.116704522792,369000.0,1219017.0,0.0,1476000.0,579480.8259830518,0.0,0.5018509,3.5738257209181495e-06
declaration 92613_5,0,0,1,1,0,0,1,1,1,3,2,5,0,0,1,1,1,2,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2042.0800000000004,6125.433333333333,0.0,10210.400000000001,2863.208775191452,219729.2,612624.0,0.0,1098646.0,251002.208853229,0.0,0.06284345,4.4752641581051953e-07
declaration 92618_4,0,0,0,1,0,0,1,1,1,2,2,4,0,0,1,0,1,2,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4789.254166666667,10285.766666666666,0.0,19157.016666666666,5559.895387028345,420433.25,1149421.0,0.0,1681733.0,546939.6192794808,0.0,0.19918062,1.4184229044074014e-06
declaration 92631_4,0,0,0,1,0,0,1,1,1,2,2,4,0,0,1,0,1,2,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,841.9833333333333,3248.35,0.0,3367.9333333333334,1605.2337515833083,52313.25,202076.0,0.0,209253.0,99899.09225938942,0.0,0.15297215,1.0893589904055272e-06
declaration 92635_4,0,0,0,1,0,0,1,1,1,2,2,4,0,0,1,0,1,2,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1582.6875,6131.533333333334,0.0,6330.75,3034.016561741432,97950.25,379845.0,0.0,391801.0,188014.26572005116,0.0,0.06547496,4.6626614558556166e-07
declaration 92639_4,0,0,0,1,0,0,1,1,1,2,2,4,0,0,1,0,1,2,0,0,0,0,0,0,3,1,0,0,0,0,1,0,1,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3677.7166666666667,7645.466666666666,0.0,14710.866666666667,4252.954535966732,326652.25,882652.0,0.0,1306609.0,421101.46926394117,0.0,0.09155264,6.51972864449469e-07
declaration 92643_5,0,0,1,1,0,0,1,1,1,3,2,5,0,0,1,1,1,2,0,0,0,0,0,0,3,2,0,0,0,0,1,2,0,1,1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3794.5666666666666,10176.266666666666,0.0,18972.833333333332,3929.6525393651395,537648.4,1138370.0,0.0,2688242.0,484108.0424061348,0.0,0.103281446,7.354971073410392e-07
declaration 92648_4,0,0,0,1,0,0,1,1,1,2,2,4,0,0,1,0,1,2,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2559.9958333333334,5895.583333333333,0.0,10239.983333333334,3023.0280767547006,218768.0,614399.0,0.0,875072.0,290971.9922844809,0.0,0.06454534,4.596460778502829e-07
declaration 92652_4,0,0,0,1,0,0,1,1,1,2,2,4,0,0,1,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3687.7541666666666,8592.883333333333,0.0,14751.016666666666,4367.386172834048,350500.0,885061.0,0.0,1402000.0,431452.0822161676,0.0,0.0,0.0
declaration 92656_4,0,0,0,1,0,0,1,1,1,2,2,4,0,0,1,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3352.7374999999997,7177.266666666666,0.0,13410.949999999999,2946.1264636296714,407516.75,804657.0,0.0,1630067.0,372633.7781364567,0.0,0.0,0.0
declaration 92660_4,0,0,0,1,0,0,1,1,1,2,2,4,0,0,1,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1818.4416666666666,6199.3,0.0,7273.766666666666,2964.156083056731,125225.0,436426.0,0.0,500900.0,209681.1659289726,0.0,0.28551027,2.0332013885635177e-06
declaration 92664_4,0,0,0,1,0,0,1,1,1,2,2,4,0,0,1,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1192.9375,3174.5833333333335,0.0,4771.75,1520.5716808937718,119196.0,286305.0,0.0,476784.0,143086.56458475292,0.0,0.11594308,8.256642858554093e-07
declaration 92668_5,0,0,1,1,0,0,1,1,1,3,2,5,0,0,1,1,1,2,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930.8733333333333,4593.866666666667,0.0,4654.366666666667,2047.7551315268252,57109.8,279262.0,0.0,285549.0,124197.26677024741,0.0,0.24603471,1.7520844841291373e-06
declaration 92673_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,2,0,0,1,2,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,16505.81666666667,69025.6,0.0,82529.08333333334,29617.387012595977,3600623.8,4951745.0,0.0,18003119.0,2044051.6140138684,0.0,0.06987952,4.976322919101462e-07
declaration 92678_5,0,0,1,1,0,0,1,1,1,3,2,5,0,0,1,1,1,2,0,0,0,0,0,0,0,0,4,1,0,0,1,1,0,1,2,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2925.8866666666668,6163.366666666667,0.0,14629.433333333334,2988.2558949670884,346339.2,877766.0,0.0,1731696.0,370281.6490520426,0.0,0.05483878,3.905228473318681e-07
declaration 92683_5,0,0,1,1,0,0,1,1,1,3,2,5,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,5,0,0,3,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,955.7933333333333,3301.883333333333,0.0,4778.966666666666,1412.3169352659088,77671.4,286738.0,0.0,388357.0,122546.33250244579,0.0,0.060916536,4.338043037964762e-07
declaration 92696_4,0,0,0,1,0,0,1,1,1,2,2,4,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8769.729166666668,30500.133333333335,0.0,35078.91666666667,14639.066581749135,985964.25,2104735.0,0.0,3943857.0,1141206.513094329,0.0,0.07200355,5.127581526484305e-07
declaration 92700_4,0,0,0,1,0,0,1,1,1,2,2,4,0,0,1,0,1,2,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3691.9375,8659.983333333334,0.0,14767.75,4388.549790466411,351417.0,886065.0,0.0,1405668.0,432481.50321680424,0.0,0.092702985,6.601648208986747e-07
declaration 92704_4,0,0,0,1,0,0,1,1,1,2,2,4,0,0,1,0,1,2,0,0,0,0,0,0,0,4,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1746.875,4429.333333333333,0.0,6987.5,2156.8943977952977,143186.0,419250.0,0.0,572744.0,197754.7472940494,0.0,0.0707333,5.037123379303656e-07
declaration 92708_4,0,0,0,1,0,0,1,1,1,2,2,4,0,0,1,0,1,2,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4792.541666666666,16016.133333333331,0.0,19170.166666666664,7628.662493086576,527800.0,1150210.0,0.0,2111200.0,614321.3932630596,0.0,0.105531834,7.515227743541998e-07
declaration 92712_5,0,0,1,1,0,0,1,1,1,3,2,5,0,0,1,1,1,2,0,0,0,0,0,0,0,0,5,0,0,0,1,0,1,2,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3236.4300000000003,7582.166666666667,0.0,16182.150000000001,3877.153631574758,316402.2,970929.0,0.0,1582011.0,427736.4904280438,0.0,0.07630753,5.434080194334885e-07
declaration 92717_5,0,0,1,1,0,0,1,1,1,3,2,5,0,0,1,1,1,2,0,0,0,0,0,0,0,0,5,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1461.9533333333334,4405.233333333334,0.0,7309.766666666666,2032.263953404074,124021.8,438586.0,0.0,620109.0,190963.34502254616,0.0,0.06128781,4.364482507500996e-07
declaration 92722_4,0,0,0,1,0,0,1,1,1,2,2,4,0,0,1,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1562.8083333333334,4577.1,0.0,6251.233333333334,2157.5841854525206,118959.5,375074.0,0.0,475838.0,177167.48711788704,0.0,0.32601345,2.321636229235651e-06
declaration 92726_5,0,0,1,1,0,0,1,1,1,3,2,5,0,0,1,1,1,2,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2084.0233333333335,7124.933333333333,0.0,10420.116666666667,3130.507063063249,297567.2,625207.0,0.0,1487836.0,282757.63767261885,0.0,0.1798561,1.280807459116023e-06
declaration 92731_5,0,0,1,1,0,0,1,1,1,3,2,5,0,0,1,1,1,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.6599999999999,8300.233333333334,0.0,10123.3,3575.272892393437,225398.2,607398.0,0.0,1126991.0,305739.0245711201,0.0,0.88683355,6.315398710660837e-06
declaration 92736_4,0,0,0,1,0,0,1,1,1,2,2,4,0,0,1,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2266.35,4746.4,0.0,9065.4,2622.7477155894408,200766.5,543924.0,0.0,803066.0,259344.11328773206,0.0,0.04551236,3.241067024820423e-07
declaration 92740_4,0,0,0,1,0,0,1,1,1,2,2,4,0,0,1,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2127.6375,5202.716666666666,0.0,8510.55,2575.312555082536,205726.0,510633.0,0.0,822904.0,250953.36246003959,0.0,0.064999394,4.628795228649366e-07
declaration 92744_4,0,0,0,1,0,0,1,1,1,2,2,4,0,0,1,0,1,2,0,0,0,0,4,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2547.4416666666666,7299.966666666666,0.0,10189.766666666666,3448.686207536945,196199.5,611386.0,0.0,784798.0,288605.41974294244,0.0,0.1516198,1.0797285854677213e-06
declaration 92748_4,0,0,0,1,0,0,1,1,1,2,2,4,0,0,1,0,1,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2600.9708333333338,9095.2,0.0,10403.883333333335,4357.064486988132,178522.25,624233.0,0.0,714089.0,299154.41551967215,0.0,0.061498653,4.379497318381782e-07
declaration 92752_4,0,0,0,1,0,0,1,1,1,2,2,4,0,0,1,0,1,2,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5051.258333333333,15503.916666666666,0.0,20205.033333333333,7308.382486272058,536190.75,1212302.0,0.0,2144763.0,629042.7631289599,0.0,0.105202936,7.491805933176917e-07
declaration 92756_4,0,0,0,1,0,0,1,1,1,2,2,4,0,0,1,0,1,2,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2529.0583333333334,5434.333333333333,0.0,10116.233333333334,2935.946887465527,233285.0,606974.0,0.0,933140.0,292733.9880927165,0.0,0.06340483,4.515241576227199e-07
declaration 92760_4,0,0,0,1,0,0,1,1,1,2,2,4,0,0,1,0,1,2,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2529.0375000000004,4681.95,0.0,10116.150000000001,2361.925402841496,248835.25,606969.0,0.0,995341.0,277446.1686494337,0.0,0.06165083,4.3903343625260995e-07
declaration 92764_5,0,0,1,1,0,0,1,1,1,3,2,5,0,0,1,1,1,2,0,0,0,0,0,5,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4651.8966666666665,11682.566666666668,0.0,23259.483333333334,5244.70284438393,623381.0,1395569.0,0.0,3116905.0,657976.6341729013,0.0,0.09674186,6.889268401062592e-07
declaration 92769_4,0,0,0,1,0,0,1,1,1,2,2,4,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,3,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2600.875,8812.466666666667,0.0,10403.5,4207.801762720275,288390.5,624210.0,0.0,1153562.0,335089.93610820366,0.0,0.0644809,4.5918718142529293e-07
declaration 92773_4,0,0,0,1,0,0,1,1,1,2,2,4,0,0,1,0,1,2,0,0,4,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1159.9416666666666,3217.2,0.0,4639.766666666666,1526.5563359271282,90940.75,278386.0,0.0,363763.0,131279.84206616288,0.0,0.061394576,4.3720856821687106e-07
declaration 92777_4,0,0,0,1,0,0,1,1,1,2,2,4,0,0,1,0,1,2,0,0,4,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2210.1291666666666,6162.7,0.0,8840.516666666666,2921.747114895945,172778.0,530431.0,0.0,691112.0,250175.02162153067,0.0,0.060162716,4.284361335230588e-07
