Case ID,Activity_Declaration APPROVED by ADMINISTRATION,Activity_Declaration APPROVED by BUDGET OWNER,Activity_Declaration FINAL_APPROVED by SUPERVISOR,Activity_Declaration SUBMITTED by EMPLOYEE,Activity_Payment Handled,Activity_Request Payment,Resource_STAFF MEMBER,Resource_SYSTEM,id_other,Role_ADMINISTRATION,Role_BUDGET OWNER,Role_EMPLOYEE,Role_SUPERVISOR,Role_UNDEFINED,month_1,month_10,month_11,month_12,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,hour_0,hour_1,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_2,hour_20,hour_21,hour_22,hour_23,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,duration_mean,duration_max,duration_min,duration_sum,duration_std,elapsed_mean,elapsed_max,elapsed_min,elapsed_sum,elapsed_std,true_value,predicted_value,relative_error
declaration 133170_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,0,4,0,0,0,0,0,0,0,0,0,2,1,1,1,1,2,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1470.4750000000001,4299.933333333333,0.0,8822.85,1588.0805509149857,255047.16666666666,529371.0,0.0,1530283.0,217575.63857694794,0.0,38.73034,0.0004465158584984029
declaration 133176_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,0,3,0,0,0,0,0,0,0,0,0,2,1,1,1,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1390.9966666666667,4296.616666666667,0.0,6954.983333333334,1760.9434579619215,200074.0,417299.0,0.0,1000370.0,191214.09815047635,111899.0,137007.0,0.22438091493221565
declaration 133176_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,0,4,0,0,0,0,0,0,0,0,0,2,1,1,1,1,2,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1469.9944444444445,4296.616666666667,0.0,8819.966666666667,1586.8778727659146,254928.0,529198.0,0.0,1529568.0,217494.9032993647,0.0,38.73034,0.0004465158584984029
declaration 133182_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,0,3,0,0,0,0,0,0,0,0,0,2,1,1,1,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1390.6566666666668,4294.0,0.0,6953.283333333334,1759.8101530184065,200004.6,417197.0,0.0,1000023.0,191154.77162446143,111897.0,138356.06,0.23645908737499666
declaration 133182_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,0,4,0,0,0,0,0,0,0,0,0,2,1,1,1,1,2,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1469.7055555555555,4294.0,0.0,8818.233333333334,1585.887064308408,254852.83333333334,529094.0,0.0,1529117.0,217444.45168954454,0.0,38.73034,0.0004465158584984029
declaration 133188_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,0,3,0,0,0,0,0,0,0,0,0,2,1,1,0,1,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1652.2766666666666,3931.5333333333338,0.0,8261.383333333333,1680.1688124345656,216543.8,495683.0,0.0,1082719.0,217916.59756475643,378967.0,286018.25,0.24526871732894948
declaration 133188_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,0,4,0,0,0,0,0,0,0,0,0,2,2,1,0,1,2,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2429.5833333333335,6316.116666666667,0.0,14577.5,2425.614914797666,326228.1666666667,874650.0,0.0,1957369.0,331924.80555355706,0.0,47.975586,0.0005531028249979825
declaration 133194_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,0,3,0,0,0,0,0,0,0,0,0,2,1,1,1,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1390.4666666666667,4293.316666666667,0.0,6952.333333333334,1759.5587133410595,199970.6,417140.0,0.0,999853.0,191127.81232934154,111898.0,137007.0,0.22439185686964913
declaration 133194_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,0,4,0,0,0,0,0,0,0,0,0,2,1,1,1,1,2,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1469.5500000000002,4293.316666666667,0.0,8817.300000000001,1585.674157644698,254815.16666666666,529038.0,0.0,1528891.0,217419.9426772224,0.0,38.73034,0.0004465158584984029
declaration 133215_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,0,5,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2610.6266666666666,9365.266666666666,0.0,13053.133333333333,3896.9471121029824,227769.8,783188.0,0.0,1138849.0,324426.10797406547,249331.0,241697.14,0.03061736958099875
declaration 133215_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,0,6,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,2,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2868.1083333333336,9365.266666666666,0.0,17208.65,3542.1375308757965,361894.6666666667,1032519.0,0.0,2171368.0,438336.30784851336,0.0,32.98307,0.000380256520982893
declaration 133724_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5,2,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,847.2633333333333,2420.0333333333333,0.0,4236.316666666667,1143.0179301597445,93580.2,254179.0,0.0,467901.0,104277.12223541652,375176.0,309600.3,0.17478646688487537
declaration 133724_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,5,3,2,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1748.2083333333333,6252.933333333333,0.0,10489.25,2432.1602227409553,182876.0,629355.0,0.0,1097256.0,237784.3854486665,0.0,46.495728,0.0005360417751998813
declaration 133750_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,3,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,2313.043333333333,9661.183333333332,0.0,11565.216666666665,4135.403881031452,276220.2,693913.0,0.0,1381101.0,355015.0018079518,156454.0,180506.2,0.153733385691641
declaration 133750_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,0,3,0,0,0,0,0,0,0,0,0,3,2,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,2362.1305555555555,9661.183333333332,0.0,14172.783333333333,3700.771478990963,371911.3333333333,850367.0,0.0,2231468.0,394676.17004155024,0.0,44.01951,0.0005074938420066683
declaration 133756_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,0,4,0,0,0,0,0,0,0,0,0,1,3,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,6213.543333333333,16009.3,0.0,31067.716666666667,7996.197653517021,1254914.4,1864063.0,0.0,6274572.0,821732.5560009169,195088.0,239448.77,0.227388489425285
declaration 133756_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,0,5,0,0,0,0,0,0,0,0,0,1,3,1,0,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,5719.863888888889,16009.3,0.0,34319.183333333334,7253.527272609564,1388953.8333333333,2059151.0,0.0,8333723.0,804981.3246301847,0.0,1253.6227,0.014452814543216575
declaration 133781_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,0,3,0,0,0,0,0,0,0,0,0,2,1,1,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1630.2633333333335,3993.5333333333338,0.0,8151.3166666666675,1770.0418030374312,209200.6,489079.0,0.0,1046003.0,211230.3534670148,377664.0,292322.56,0.2259718625550754
declaration 133781_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,0,4,0,0,0,0,0,0,0,0,0,2,2,1,0,1,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2407.6194444444445,6294.4,0.0,14445.716666666667,2476.3145051650326,318791.0,866743.0,0.0,1912746.0,328260.4825646852,0.0,46.91134,0.000540833290747557
declaration 133797_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,933.4366666666667,4619.033333333334,0.0,4667.183333333333,2060.4155958338974,112591.8,280031.0,0.0,562959.0,152854.4531317292,269469.0,224480.64,0.16695189196159854
declaration 133797_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1526.3888888888887,4619.033333333334,0.0,9158.333333333332,2346.4449639985323,185409.83333333334,549500.0,0.0,1112459.0,224736.2519598622,0.0,38.190094,0.00044028746001384183
declaration 133803_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,0,5,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1224.8700000000001,4602.35,0.0,6124.35,1999.7733629019622,202213.6,367461.0,0.0,1011068.0,188320.36980980047,172974.0,181256.78,0.04788454478707783
declaration 133803_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,0,6,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1501.2083333333333,4602.35,0.0,9007.25,1912.4466134233512,258583.83333333334,540435.0,0.0,1551503.0,217800.9838925588,0.0,0.0,0.0
declaration 134735_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,4,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1862.0866666666666,8288.133333333333,0.0,9310.433333333332,3605.7152418340584,133266.6,558626.0,0.0,666333.0,239348.92099359882,212135.0,187360.9,0.11678456525325853
declaration 134735_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,0,2,0,0,0,0,0,0,0,0,0,4,0,3,2,1,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2141.0027777777777,8288.133333333333,0.0,12846.016666666666,3296.6211651294766,239515.66666666666,770761.0,0.0,1437094.0,336991.8541891876,0.0,149.65936,0.0017253987571100515
declaration 134764_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,0,5,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2837.346666666667,9895.666666666666,0.0,14186.733333333334,4095.4679743861043,349738.0,851204.0,0.0,1748690.0,415687.92481379583,370103.0,299336.5,0.1912075827539901
declaration 134764_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,0,6,0,0,0,0,0,0,0,0,0,0,3,0,2,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,3392.5194444444446,9895.666666666666,0.0,20355.11666666667,3907.3760021900553,494999.5,1221307.0,0.0,2969997.0,514628.58545003115,0.0,44.294937,0.0005106692160826049
declaration 134770_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,0,5,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,838.24,2388.75,0.0,4191.2,1082.547915837139,126422.6,251472.0,0.0,632113.0,122592.38112868188,357369.0,304930.94,0.14673366324443363
declaration 134770_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,0,6,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1691.2249999999997,5956.15,0.0,10147.349999999999,2302.8305307635355,206825.66666666666,608841.0,0.0,1240954.0,225413.0260323628,0.0,40.883507,0.00047133938337889925
declaration 134781_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0,2578.796666666666,9905.633333333331,0.0,12893.983333333332,4165.5370098550575,304928.0,773639.0,0.0,1524640.0,384782.30973304895,375160.0,289611.7,0.22803153987631944
declaration 134781_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,0,6,0,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0,3191.108333333333,9905.633333333331,0.0,19146.649999999998,4016.330704410985,445573.1666666667,1148799.0,0.0,2673439.0,486962.3375035965,0.0,43.23069,0.0004983996818321793
declaration 134820_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1954.2899999999997,5304.966666666666,0.0,9771.449999999999,2636.305980376076,222804.8,586287.0,0.0,1114024.0,242279.92670400906,196735.0,192436.5,0.021849187994002085
declaration 134820_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2175.0611111111107,5304.966666666666,0.0,13050.366666666665,2419.1995946471093,316174.3333333333,783022.0,0.0,1897046.0,315066.45146106347,0.0,137.47842,0.0015849666709584573
declaration 135013_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,3,0,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2552.7666666666664,9097.933333333332,0.0,12763.833333333332,3794.549760383671,292262.6,765830.0,0.0,1461313.0,370876.0895411027,378954.0,272115.16,0.2819309038827932
declaration 135013_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,0,3,0,0,0,0,0,0,0,0,0,3,1,3,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,3179.955555555555,9097.933333333332,0.0,19079.73333333333,3725.4639605418674,434349.5,1144784.0,0.0,2606097.0,480802.8514311245,0.0,45.639473,0.0005261701536958666
declaration 135057_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,0,5,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,402.76,1350.6,0.0,2013.8,581.5083445708716,42532.4,120828.0,0.0,212662.0,57024.53568684273,158692.0,168350.1,0.060860621518413024
declaration 135057_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,0,6,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,776.4444444444445,2644.866666666667,0.0,4658.666666666667,1052.7877031780733,82030.33333333333,279520.0,0.0,492182.0,109370.73905696471,0.0,0.0,0.0
declaration 135063_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,0,4,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,8908.95,40199.416666666664,0.0,44544.75,17503.630897184194,2036320.2,2672685.0,0.0,10181601.0,1142385.9846337838,372821.0,281025.9,0.24621760509735235
declaration 135063_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,0,5,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,8459.738888888889,40199.416666666664,0.0,50758.433333333334,15694.343547978136,2204517.8333333335,3045506.0,0.0,13227107.0,1101716.5032183945,0.0,108.43346,0.0012501119037676067
declaration 135167_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,0,5,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3685.1433333333334,15857.133333333331,0.0,18425.716666666667,6834.694618326247,617766.4,1105543.0,0.0,3088832.0,566566.890193294,115298.0,224432.77,0.9465451753282798
declaration 135167_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,0,6,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3391.225,15857.133333333331,0.0,20347.35,6155.38531211807,718278.8333333334,1220841.0,0.0,4309673.0,563395.8895644932,0.0,29.109364,0.00033559717723178966
declaration 135190_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,0,5,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,3091.916666666667,9907.316666666668,0.0,15459.583333333334,4137.468031397141,398965.2,927575.0,0.0,1994826.0,450192.9653689627,206621.0,192563.48,0.0680352704952546
declaration 135190_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,0,6,0,0,0,0,0,0,0,0,0,0,2,1,0,1,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,3150.5444444444443,9907.316666666668,0.0,18903.266666666666,3703.449293109011,521503.6666666667,1134196.0,0.0,3129022.0,502228.05550095136,0.0,43.99092,0.0005071642631400848
declaration 135206_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2019.0899999999997,5573.083333333333,0.0,10095.449999999999,2787.3029477585196,296537.8,605727.0,0.0,1482689.0,303109.82258861227,289438.0,274710.78,0.05088211896848375
declaration 135206_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2486.5694444444443,5573.083333333333,0.0,14919.416666666666,2743.4409714690755,396309.0,895165.0,0.0,2377854.0,365001.65168996155,0.0,43.779564,0.0005047275608873585
declaration 135538_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,0,5,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4543.376666666667,18283.15,0.0,22716.883333333335,7886.949032320209,376373.4,1363013.0,0.0,1881867.0,566594.441824397,118561.0,268206.66,1.2621828109580722
declaration 135538_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,0,6,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4115.483333333334,18283.15,0.0,24692.9,7131.740899598079,560573.5,1481574.0,0.0,3363441.0,678528.9015547532,0.0,41.252827,0.00047559721337199907
declaration 135656_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,0,4623.016666666667,11846.083333333334,0.0,23115.083333333336,5785.70577298291,428660.6,1386905.0,0.0,2143303.0,605878.9648884503,373792.0,255263.11,0.31709852170458436
declaration 135656_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,0,6,0,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2,1,0,4890.825,11846.083333333334,0.0,29344.95,5216.305287618708,650666.6666666666,1760697.0,0.0,3904000.0,767718.4496260766,0.0,2524.079,0.029099702573957505
declaration 135792_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,3,2,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2865.38,7465.0,0.0,14326.9,3154.755722833386,365274.6,859614.0,0.0,1826373.0,399818.2550550938,377504.0,277479.78,0.26496201033631434
declaration 135792_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,0,3,0,0,0,0,0,0,0,0,0,3,3,1,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,3436.4388888888884,7465.0,0.0,20618.63333333333,3149.3866806211768,510581.8333333333,1237118.0,0.0,3063491.0,504548.176108255,0.0,39.943565,0.0004605029498685983
declaration 135833_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,0,3,0,0,0,0,0,0,0,0,0,2,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,3723.973333333333,9887.433333333332,0.0,18619.866666666665,4479.424593327311,509994.2,1117192.0,0.0,2549971.0,536075.050688987,198968.0,189079.55,0.0496987109736239
declaration 135833_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,0,4,0,0,0,0,0,0,0,0,0,2,2,1,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,3656.0,9887.433333333332,0.0,21936.0,4009.9773059346744,644355.1666666666,1316160.0,0.0,3866131.0,581565.4599084841,0.0,43.650642,0.0005032412455183889
declaration 135844_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,0,5,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2361.2266666666665,5951.25,0.0,11806.133333333333,3117.6696047511014,351682.0,708368.0,0.0,1758410.0,350298.7610519055,176929.0,199225.69,0.1260205364863872
declaration 135844_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,0,6,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2459.1583333333333,5951.25,0.0,14754.95,2798.827375800047,440617.8333333333,885297.0,0.0,2643707.0,381608.27074339817,0.0,49.031036,0.0005652709436003773
declaration 136342_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,2282.91,9412.416666666666,0.0,11414.55,4059.8588757732014,293970.6,684873.0,0.0,1469853.0,355144.115569018,293342.0,286779.94,0.02237000668162077
declaration 136342_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,2717.2638888888887,9412.416666666666,0.0,16303.583333333332,3783.9057966224477,408011.3333333333,978215.0,0.0,2448068.0,423005.4460806228,0.0,41.942787,0.000483551656929526
declaration 136609_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,0,5,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2023.3400000000001,5846.6,0.0,10116.7,2424.1481468755164,205576.8,607002.0,0.0,1027884.0,249866.9245762632,282475.0,251185.9,0.11076765642977254
declaration 136609_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,0,6,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2470.7694444444446,5846.6,0.0,14824.616666666669,2429.476082807811,319560.1666666667,889477.0,0.0,1917361.0,357631.13854608167,0.0,46.491386,0.0005359917270613475
declaration 137171_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,3,1,1,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,3359.8433333333332,8434.183333333332,0.0,16799.216666666667,3676.48631498201,334389.6,1007953.0,0.0,1671948.0,428679.38719082356,301362.0,187906.12,0.3764770442192446
declaration 137171_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,0,3,0,0,0,0,0,0,0,0,0,3,1,1,2,1,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,3636.986111111111,8434.183333333332,0.0,21821.916666666664,3357.6911732686635,496877.1666666667,1309315.0,0.0,2981263.0,552653.6614638201,0.0,44.804565,0.0005165446388555033
declaration 137182_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,0,3,0,0,0,0,0,0,0,0,0,2,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2727.4633333333336,5792.466666666666,0.0,13637.316666666668,2642.241141068611,357400.0,818239.0,0.0,1787000.0,366537.40912627184,427913.0,307860.97,0.28055242829734084
declaration 137182_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,0,4,0,0,0,0,0,0,0,0,0,2,1,0,0,4,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,3461.5333333333333,7131.883333333333,0.0,20769.2,2969.562793989116,505525.3333333333,1246152.0,0.0,3033152.0,489005.5460645274,0.0,19.026442,0.00021935278910405561
declaration 137193_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,0,3,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2544.9566666666665,6151.4,0.0,12724.783333333333,2666.034432646277,280982.8,763487.0,0.0,1404914.0,318083.5497297841,270460.0,257829.34,0.04670064427272055
declaration 137193_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,0,4,0,0,0,0,0,0,0,0,0,2,1,1,0,2,0,2,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2872.0750000000003,6151.4,0.0,17232.45,2515.5973646156317,406476.8333333333,1033947.0,0.0,2438861.0,418848.69595185167,0.0,33.008812,0.00038055329149152737
