Case ID,Activity_Declaration APPROVED by ADMINISTRATION,Activity_Declaration APPROVED by PRE_APPROVER,Activity_Declaration FINAL_APPROVED by SUPERVISOR,Activity_Declaration REJECTED by ADMINISTRATION,Activity_Declaration REJECTED by PRE_APPROVER,Activity_Declaration REJECTED by SUPERVISOR,Activity_Declaration SAVED by EMPLOYEE,Activity_Declaration SUBMITTED by EMPLOYEE,Activity_Request Payment,Activity_other,Resource_STAFF MEMBER,Resource_SYSTEM,id_other,Role_ADMINISTRATION,Role_EMPLOYEE,Role_PRE_APPROVER,Role_SUPERVISOR,Role_UNDEFINED,month_1,month_10,month_11,month_12,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,hour_0,hour_1,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_2,hour_20,hour_21,hour_22,hour_23,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,Segment_Prediction_0,Segment_Prediction_1,C_S1_0.0,C_S1_1.0,C_S2_0.0,C_S2_1.0,C_S3_0.0,C_S3_1.0,duration_mean,duration_max,duration_min,duration_sum,duration_std,elapsed_mean,elapsed_max,elapsed_min,elapsed_sum,elapsed_std,Predicted_Distance_mean,Predicted_Distance_max,Predicted_Distance_min,Predicted_Distance_sum,Predicted_Distance_std,true_value,predicted_value,relative_error
declaration 98537_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,2,0,2,0,1948.375,3896.75,0.0,3896.75,2755.418349588679,116902.5,233805.0,0.0,233805.0,165325.10097532073,3458.0,6916.0,0.0,6916.0,4890.350498686163,293818.0,521838.1,0.7760589676262176
declaration 98542_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,2,0,34.09166666666667,68.18333333333334,0.0,68.18333333333334,48.21289736390277,2045.5,4091.0,0.0,4091.0,2892.773841834166,159134.0,318268.0,0.0,318268.0,225049.4610346801,522319.0,658563.5,0.26084538375973304
declaration 98547_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0.0833333333333333,0.1666666666666666,0.0,0.1666666666666666,0.11785113019775788,5.0,10.0,0.0,10.0,7.0710678118654755,0.0,0.0,0.0,0.0,0.0,524004.0,841048.25,0.6050416599873284
declaration 98553_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,2,0,2,0,502.6916666666666,1005.3833333333332,0.0,1005.3833333333332,710.913372691935,30161.5,60323.0,0.0,60323.0,42654.80236151611,0.0,0.0,0.0,0.0,0.0,630230.0,865342.75,0.3730586452564937
declaration 98559_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,1,2,0,2,0,0.025,0.05,0.0,0.05,0.03535533905932738,1.5,3.0,0.0,3.0,2.1213203435596424,13888.5,27777.0,0.0,27777.0,19641.30506101873,292298.0,505582.66,0.729682229266023
declaration 98564_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,2,0,2,0,0.075,0.15,0.0,0.15,0.10606601717798213,4.5,9.0,0.0,9.0,6.363961030678928,0.0,0.0,0.0,0.0,0.0,290607.0,802716.06,1.7622048419342962
declaration 98570_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,2,0,2,0,0.04166666666666665,0.0833333333333333,0.0,0.0833333333333333,0.05892556509887894,2.5,5.0,0.0,5.0,3.5355339059327378,0.0,0.0,0.0,0.0,0.0,5732091.0,1061010.8,0.8148998768512223
declaration 98580_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,1,2,0,2,0,0.15,0.3,0.0,0.3,0.21213203435596426,9.0,18.0,0.0,18.0,12.727922061357855,2758.0,5516.0,0.0,5516.0,3900.4010050249963,288003.0,505582.66,0.7554770479821391
declaration 98585_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,1,2,0,2,0,2.775,5.55,0.0,5.55,3.9244426355853386,166.5,333.0,0.0,333.0,235.46655813512032,145.0,290.0,0.0,290.0,205.0609665440988,287206.0,505582.66,0.7603485172663523
declaration 98590_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,1,2,0,2,0,0.0583333333333333,0.1166666666666666,0.0,0.1166666666666666,0.08249579113843049,3.5,7.0,0.0,7.0,4.949747468305833,6001.0,12002.0,0.0,12002.0,8486.695587800943,287301.0,505582.66,0.7597664339838706
declaration 98595_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,2,0,0.04166666666666665,0.0833333333333333,0.0,0.0833333333333333,0.05892556509887894,2.5,5.0,0.0,5.0,3.5355339059327378,89888.5,179777.0,0.0,179777.0,127121.53580137396,625931.0,591833.94,0.0544741552982677
declaration 98600_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0.0583333333333333,0.1166666666666666,0.0,0.1166666666666666,0.08249579113843049,3.5,7.0,0.0,7.0,4.949747468305833,0.0,0.0,0.0,0.0,0.0,1488308.0,820390.75,0.4487762277700583
declaration 98606_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,2,0,0.0333333333333333,0.0666666666666666,0.0,0.0666666666666666,0.04714045207910312,2.0,4.0,0.0,4.0,2.8284271247461903,6825.5,13651.0,0.0,13651.0,9652.71466997756,540623.0,540609.06,2.5780442193543376e-05
declaration 98611_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,8678.3,17356.6,0.0,17356.6,12272.969558342429,520698.0,1041396.0,0.0,1041396.0,736378.1735005458,0.0,0.0,0.0,0.0,0.0,862920.0,826188.8,0.042566156190608634
declaration 98617_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,2,0,2,0,2.058333333333333,4.116666666666666,0.0,4.116666666666666,2.9109229158846204,123.5,247.0,0.0,247.0,174.65537495307723,175.5,351.0,0.0,351.0,248.19448019647817,379666.0,540609.06,0.42390696691302354
declaration 98622_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,2,0,5.35,10.7,0.0,10.7,7.566042558696058,321.0,642.0,0.0,642.0,453.96255352176354,36726.5,73453.0,0.0,73453.0,51939.114398495476,617610.0,542525.6,0.12157247291980376
declaration 98627_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,2,0,2,0,11.5,23.0,0.0,23.0,16.263455967290593,690.0,1380.0,0.0,1380.0,975.8073580374356,171826.5,343653.0,0.0,343653.0,242999.3666751006,543671.0,652907.9,0.20092459410194768
declaration 98632_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,2,0,7977.95,15955.9,0.0,15955.9,11282.525089934434,478677.0,957354.0,0.0,957354.0,676951.505396066,170.0,340.0,0.0,340.0,240.41630560342617,790714.0,546183.3,0.30925301373189296
declaration 98637_2,0,0,0,1,0,0,0,1,0,0,2,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0.1833333333333333,0.3666666666666666,0.0,0.3666666666666666,0.2592724864350674,11.0,22.0,0.0,22.0,15.556349186104045,0.0,0.0,0.0,0.0,0.0,535301.0,1050802.1,0.9630116980913542
declaration 98646_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,2,0,0.20833333333333334,0.4166666666666667,0.0,0.4166666666666667,0.2946278254943948,12.5,25.0,0.0,25.0,17.67766952966369,26638.5,53277.0,0.0,53277.0,37672.52798127569,258066.0,507499.22,0.9665481650043012
declaration 98651_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0.1333333333333333,0.2666666666666666,0.0,0.2666666666666666,0.18856180831641264,8.0,16.0,0.0,16.0,11.313708498984761,0.0,0.0,0.0,0.0,0.0,598607.0,802716.06,0.340973397404307
declaration 98657_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,2,0,1.0083333333333333,2.0166666666666666,0.0,2.0166666666666666,1.4259986753928708,60.5,121.0,0.0,121.0,85.55992052357225,3773.0,7546.0,0.0,7546.0,5335.827770833687,532343.0,540609.06,0.015527700185782475
declaration 98662_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,2,0,0.025,0.05,0.0,0.05,0.03535533905932738,1.5,3.0,0.0,3.0,2.1213203435596424,24613.0,49226.0,0.0,49226.0,34808.03841068899,513005.0,540609.06,0.053808564244013216
declaration 98667_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0.0583333333333333,0.1166666666666666,0.0,0.1166666666666666,0.08249579113843049,3.5,7.0,0.0,7.0,4.949747468305833,0.0,0.0,0.0,0.0,0.0,1647266.0,834122.9,0.4936319483313563
declaration 98673_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,2,0,2,0,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.4714045207910317,20.0,40.0,0.0,40.0,28.284271247461902,0.0,0.0,0.0,0.0,0.0,550551.0,845593.44,0.5359039171666203
declaration 98679_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,2,0,2.35,4.7,0.0,4.7,3.3234018715767735,141.0,282.0,0.0,282.0,199.4041122946064,5324.5,10649.0,0.0,10649.0,7529.980112855545,539853.0,540609.06,0.0014004969871427963
declaration 98684_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,2,0,1.6416666666666666,3.283333333333333,0.0,3.283333333333333,2.3216672648958308,98.5,197.0,0.0,197.0,139.30003589374985,74082.5,148165.0,0.0,148165.0,104768.47623450481,600611.0,604641.5,0.006710666304812932
declaration 98689_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,2,0,12.066666666666666,24.133333333333333,0.0,24.133333333333333,17.064843652635346,724.0,1448.0,0.0,1448.0,1023.8906191581208,2460.0,4920.0,0.0,4920.0,3478.9653634378137,447366.0,546183.3,0.22088695274115602
declaration 98694_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,667.5416666666666,1335.0833333333333,0.0,1335.0833333333333,944.0464784491397,40052.5,80105.0,0.0,80105.0,56642.78870694839,0.0,0.0,0.0,0.0,0.0,1830034.0,872434.3,0.5232687958256513
declaration 98700_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,1,2,0,2,0,21.458333333333332,42.916666666666664,0.0,42.916666666666664,30.346666025922662,1287.5,2575.0,0.0,2575.0,1820.79996155536,2652.5,5305.0,0.0,5305.0,3751.2014741946346,978141.0,546183.3,0.4416108592728451
declaration 98705_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,2,0,2,0,0.01666666666666665,0.0333333333333333,0.0,0.0333333333333333,0.02357022603955156,1.0,2.0,0.0,2.0,1.4142135623730951,0.0,0.0,0.0,0.0,0.0,291081.0,800162.44,1.7489339307615406
declaration 98711_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,1.1583333333333334,2.316666666666667,0.0,2.316666666666667,1.6381307097488351,69.5,139.0,0.0,139.0,98.2878425849301,0.0,0.0,0.0,0.0,0.0,540386.0,846947.9,0.5673016602946782
declaration 98717_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,2,0,0.1083333333333333,0.2166666666666666,0.0,0.2166666666666666,0.15320646925708525,6.5,13.0,0.0,13.0,9.192388155425117,36696.0,73392.0,0.0,73392.0,51895.9808848431,530115.0,542525.6,0.023411193797572224
declaration 98722_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,2,0,0.0583333333333333,0.1166666666666666,0.0,0.1166666666666666,0.08249579113843049,3.5,7.0,0.0,7.0,4.949747468305833,27339.5,54679.0,0.0,54679.0,38663.89168849923,682191.0,542525.6,0.20473060330611223
declaration 98727_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,2,0,2,0,1890.875,3781.75,0.0,3781.75,2674.101069752226,113452.5,226905.0,0.0,226905.0,160446.06418513355,0.0,0.0,0.0,0.0,0.0,718077.0,873215.06,0.21604655559222757
declaration 98733_2,0,0,0,1,0,0,0,1,0,0,2,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0.075,0.15,0.0,0.15,0.10606601717798213,4.5,9.0,0.0,9.0,6.363961030678928,0.0,0.0,0.0,0.0,0.0,1230967.0,860385.2,0.30104934778917714
declaration 98741_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,0,0.05,0.1,0.0,0.1,0.07071067811865477,3.0,6.0,0.0,6.0,4.242640687119285,0.0,0.0,0.0,0.0,0.0,719899.0,829577.7,0.15235288214041137
declaration 98747_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,2,0,0.0583333333333333,0.1166666666666666,0.0,0.1166666666666666,0.08249579113843049,3.5,7.0,0.0,7.0,4.949747468305833,33877.5,67755.0,0.0,67755.0,47910.01995929453,698334.0,542525.6,0.22311440514137934
declaration 98752_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,2,0,2,0,1.7833333333333334,3.566666666666667,0.0,3.566666666666667,2.5220141862320196,107.0,214.0,0.0,214.0,151.32085117392117,2655.5,5311.0,0.0,5311.0,3755.444114881754,628743.0,540609.06,0.14017482103180473
declaration 98757_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,2,0,1.7833333333333334,3.566666666666667,0.0,3.566666666666667,2.5220141862320196,107.0,214.0,0.0,214.0,151.32085117392117,685.75,1371.5,0.0,1371.5,969.79695039735,529121.0,540609.06,0.021711598103269385
declaration 98762_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,2,0,0.0333333333333333,0.0666666666666666,0.0,0.0666666666666666,0.04714045207910312,2.0,4.0,0.0,4.0,2.8284271247461903,163068.0,326136.0,0.0,326136.0,230612.97718905588,616734.0,645403.56,0.04648610665213852
declaration 98767_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,2,0,2,0,0.0333333333333333,0.0666666666666666,0.0,0.0666666666666666,0.04714045207910312,2.0,4.0,0.0,4.0,2.8284271247461903,0.0,0.0,0.0,0.0,0.0,458001.0,829577.7,0.8113010397357211
declaration 98773_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,7.508333333333334,15.016666666666667,0.0,15.016666666666667,10.61838683081799,450.5,901.0,0.0,901.0,637.1032098490793,0.0,0.0,0.0,0.0,0.0,700224.0,870110.44,0.2426172731868659
declaration 98779_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,2,0,1.7916666666666667,3.5833333333333335,0.0,3.5833333333333335,2.5337992992517955,107.5,215.0,0.0,215.0,152.02795795510772,291033.0,582066.0,0.0,582066.0,411582.81569812895,1214978.0,807938.94,0.3350176402371072
declaration 98784_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,2,0,0.0333333333333333,0.0666666666666666,0.0,0.0666666666666666,0.04714045207910312,2.0,4.0,0.0,4.0,2.8284271247461903,46906.0,93812.0,0.0,93812.0,66335.1013566724,535850.0,552072.7,0.030274680414295044
declaration 98789_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,2,0,673.9916666666666,1347.9833333333331,0.0,1347.9833333333331,953.1681559264462,40439.5,80879.0,0.0,80879.0,57190.08935558678,45281.5,90563.0,0.0,90563.0,64037.711424597306,971041.0,548099.8,0.43555440758938085
declaration 98794_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,1,2,0,2,0,0.275,0.55,0.0,0.55,0.38890872965260115,16.5,33.0,0.0,33.0,23.33452377915607,50330.0,100660.0,0.0,100660.0,71177.36859423788,547870.0,552072.7,0.007670957526420501
declaration 98799_2,0,0,0,1,0,0,0,1,0,0,2,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0.04166666666666665,0.0833333333333333,0.0,0.0833333333333333,0.05892556509887894,2.5,5.0,0.0,5.0,3.5355339059327378,0.0,0.0,0.0,0.0,0.0,523869.0,992702.1,0.8949434400584879
declaration 98807_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,0,23766.241666666665,47532.48333333333,0.0,47532.48333333333,33610.54129163655,1425974.5,2851949.0,0.0,2851949.0,2016632.477498193,0.0,0.0,0.0,0.0,0.0,633195.0,882855.5,0.39428691003561306
declaration 98813_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,1,2,0,2,0,0.7583333333333333,1.5166666666666666,0.0,1.5166666666666666,1.072445284799597,45.5,91.0,0.0,91.0,64.34671708797582,7115.5,14231.0,0.0,14231.0,10062.836603065758,460938.0,540609.06,0.17284550742182245
declaration 98818_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0.09166666666666665,0.1833333333333333,0.0,0.1833333333333333,0.1296362432175337,5.5,11.0,0.0,11.0,7.7781745930520225,0.0,0.0,0.0,0.0,0.0,677176.0,834122.9,0.23176674158564392
declaration 98824_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,2,0,2,0,1.0416666666666667,2.0833333333333335,0.0,2.0833333333333335,1.473139127471974,62.5,125.0,0.0,125.0,88.38834764831844,39820.0,79640.0,0.0,79640.0,56313.984053696644,457238.0,542525.6,0.18652785857693369
declaration 98829_2,0,0,0,1,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,2,0,2,0,2,0,21576.041666666668,43152.083333333336,0.0,43152.083333333336,30513.130747327,1294562.5,2589125.0,0.0,2589125.0,1830787.84483962,0.0,0.0,0.0,0.0,0.0,545764.0,937472.4,0.7177248316121987
