Case ID,Activity_Declaration APPROVED by ADMINISTRATION,Activity_Declaration APPROVED by BUDGET OWNER,Activity_Declaration APPROVED by PRE_APPROVER,Activity_Declaration FINAL_APPROVED by SUPERVISOR,Activity_Declaration REJECTED by EMPLOYEE,Activity_Declaration REJECTED by MISSING,Activity_Declaration REJECTED by PRE_APPROVER,Activity_Declaration REJECTED by SUPERVISOR,Activity_Declaration SAVED by EMPLOYEE,Activity_Declaration SUBMITTED by EMPLOYEE,Activity_Request Payment,Resource_STAFF MEMBER,Resource_SYSTEM,id_other,Role_ADMINISTRATION,Role_BUDGET OWNER,Role_EMPLOYEE,Role_MISSING,Role_PRE_APPROVER,Role_SUPERVISOR,Role_UNDEFINED,month_1,month_10,month_11,month_12,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,hour_0,hour_1,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_2,hour_20,hour_21,hour_22,hour_23,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,duration_mean,duration_max,duration_min,duration_sum,duration_std,elapsed_mean,elapsed_max,elapsed_min,elapsed_sum,elapsed_std,true_value,predicted_value,relative_error
declaration 88204_3,0,0,0,1,0,0,0,0,0,1,1,2,1,3,0,0,1,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435.5333333333333,1306.25,0.0,1306.6,754.0627731385056,26139.0,78396.0,0.0,78417.0,45255.8907436369,363417.0,341533.97,0.06021466043140525
declaration 88208_3,0,0,0,1,0,0,0,0,0,1,1,2,1,3,0,0,1,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444.97222222222234,1334.7666666666669,0.0,1334.916666666667,770.5845966849768,26701.333333333332,80095.0,0.0,80104.0,46240.2719534967,278329.0,327568.1,0.17690967793510556
declaration 88212_3,0,0,0,1,0,0,0,0,0,1,1,2,1,3,0,0,1,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11614.716666666665,34843.916666666664,0.0,34844.149999999994,20117.07730992778,696887.6666666666,2090649.0,0.0,2090663.0,1207032.7214994354,267879.0,277066.72,0.03429801794840208
declaration 88216_4,0,0,1,1,0,0,0,0,0,1,1,3,1,4,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,3,0,0,1,0,1,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,44755.46666666667,174378.01666666666,0.0,179021.86666666667,86442.17347090846,2755478.25,10741312.0,0.0,11021913.0,5325497.818718069,92814.0,198057.36,1.1339168592561466
declaration 88229_3,0,0,0,1,0,0,0,0,0,1,1,2,1,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.333333333333336,99.91666666666669,0.0,100.00000000000001,57.662873189292654,2001.6666666666667,6000.0,0.0,6005.0,3462.659141950494,270142.0,237802.11,0.11971441177232715
declaration 88233_3,0,0,0,1,0,0,0,0,0,1,1,2,1,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,2,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12429.188888888888,37287.416666666664,0.0,37287.566666666666,21527.85674874619,745754.3333333334,2237254.0,0.0,2237263.0,1291676.6010771943,270577.0,242059.19,0.10539629199821123
declaration 88237_3,0,0,0,1,0,0,0,0,0,1,1,2,1,3,0,0,1,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,41.35,123.96666666666668,0.0,124.05000000000001,71.5481442417932,2482.6666666666665,7443.0,0.0,7448.0,4295.77540536436,623107.0,310699.34,0.5013708018847485
declaration 88241_3,0,0,0,1,0,0,0,0,0,1,1,2,1,3,0,0,1,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,685.8000000000001,2057.0833333333335,0.0,2057.4,1187.566213007838,41154.333333333336,123444.0,0.0,123463.0,71264.9424354874,458712.0,315390.8,0.3124426383002843
declaration 88245_3,0,0,0,1,0,0,0,0,0,1,1,2,1,3,0,0,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13439.055555555557,21650.666666666668,0.0,40317.16666666667,11733.817509344202,1179673.3333333333,2419030.0,0.0,3539020.0,1210618.8956204727,528190.0,302554.56,0.4271861214714402
declaration 88249_4,0,0,1,1,0,0,0,0,0,1,1,3,1,4,0,0,1,0,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2468.7666666666664,8240.85,0.0,9875.066666666666,3924.3892405910333,271743.75,592504.0,0.0,1086975.0,316319.4629804654,187445.0,247315.97,0.3194055256208488
declaration 88254_3,0,0,0,1,0,0,0,0,0,1,1,2,1,3,0,0,1,0,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1892.8388888888887,5677.816666666667,0.0,5678.516666666666,3277.886927000946,113584.33333333333,340711.0,0.0,340753.0,196697.4643312245,186430.0,209399.66,0.12320793997747144
declaration 88258_3,0,0,0,1,0,0,0,0,0,1,1,2,1,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1497.4444444444443,4492.183333333333,0.0,4492.333333333333,2593.5199565633948,89849.66666666667,269540.0,0.0,269549.0,155616.39354622422,356904.0,370716.4,0.03870062047497366
declaration 88270_4,0,0,1,1,0,0,0,0,0,1,1,3,1,4,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,2,1,0,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1110.1875,2912.4,0.0,4440.75,1400.9174983887049,89537.25,266445.0,0.0,358149.0,125610.95345649598,264430.0,257003.27,0.028085823752978103
declaration 88275_3,0,0,0,1,0,0,0,0,0,1,1,2,1,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,986.4555555555556,2954.8,0.0,2959.366666666667,1704.6378215306008,59278.666666666664,177562.0,0.0,177836.0,102436.46312389614,351642.0,338361.1,0.03776825933762178
declaration 88279_3,0,0,0,1,0,0,0,0,0,1,1,2,1,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30181.483333333334,90544.26666666666,0.0,90544.45,52275.70380988295,1810892.6666666667,5432667.0,0.0,5432678.0,3136548.579445938,99577.0,215537.45,1.1645304952448858
declaration 88283_3,0,0,0,1,0,0,0,0,0,1,1,2,1,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,384.38888888888897,1153.0166666666669,0.0,1153.166666666667,665.6511858351219,23066.333333333332,69190.0,0.0,69199.0,39944.26730249703,351689.0,332307.44,0.05510994799382409
declaration 88287_4,0,0,1,1,0,0,0,0,0,1,1,3,1,4,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,4,0,0,0,1,1,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,991.9333333333334,2719.2833333333333,0.0,3967.7333333333336,1292.0194733224591,100419.25,238064.0,0.0,401677.0,119767.93564048491,196346.0,221555.44,0.12839292626282175
declaration 88292_3,0,0,0,1,0,0,0,0,0,1,1,2,1,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,535.0999999999999,1605.2333333333331,0.0,1605.2999999999997,926.7626527026455,32107.333333333332,96318.0,0.0,96322.0,55608.068563234,1147215.0,392124.4,0.658194491660238
declaration 88296_3,0,0,0,1,0,0,0,0,0,1,1,2,1,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,493.54999999999995,1480.6,0.0,1480.6499999999999,854.8103751710082,29614.0,88839.0,0.0,88842.0,51290.354561067325,196836.0,230650.28,0.171789109969721
declaration 88300_3,0,0,0,1,0,0,0,0,0,1,1,2,1,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,448.88888888888886,1346.6,0.0,1346.6666666666665,777.4406281963725,26934.666666666668,80800.0,0.0,80804.0,46648.74709285698,196956.0,229785.86,0.16668626177928064
declaration 88304_3,0,0,0,1,0,0,0,0,0,1,1,2,1,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442.38333333333327,1327.1,0.0,1327.1499999999999,766.1871088926864,26544.0,79629.0,0.0,79632.0,45972.958584367836,182681.0,222609.0,0.21856679129192416
declaration 88308_3,0,0,0,1,0,0,0,0,0,1,1,2,1,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10617.87222222222,31847.016666666663,0.0,31853.61666666666,18384.978685663868,637204.3333333334,1911217.0,0.0,1911613.0,1103327.351842749,99512.0,181985.34,0.8287778735227912
declaration 88312_3,0,0,0,1,0,0,0,0,0,1,1,2,1,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10615.905555555555,31845.7,0.0,31847.716666666667,18385.541333661058,636994.6666666666,1910863.0,0.0,1910984.0,1103202.3394021306,99410.0,179460.33,0.8052542815109144
declaration 88316_3,0,0,0,1,0,0,0,0,0,1,1,2,1,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.07777777777778,132.18333333333334,0.0,132.23333333333335,76.30165342123861,2645.6666666666665,7934.0,0.0,7937.0,4579.831255988951,174803.0,202029.06,0.15575283318936173
declaration 88320_3,0,0,0,1,0,0,0,0,0,1,1,2,1,3,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,81699.5111111111,245098.1,0.0,245098.53333333333,141507.32892047334,4901979.333333333,14705912.0,0.0,14705938.0,8490454.746335402,281730.0,295478.03,0.04879860593476023
declaration 88324_3,0,0,0,1,0,0,0,0,0,1,1,2,1,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,34.088888888888896,102.16666666666669,0.0,102.26666666666668,58.95710619060582,2047.3333333333333,6136.0,0.0,6142.0,3540.8904718069625,367326.0,342673.53,0.06711332372334113
declaration 88328_3,0,0,0,1,0,0,0,0,0,1,1,2,1,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,22155.816666666666,59014.933333333334,0.0,66467.45,32137.686012716356,2509647.6666666665,3988047.0,0.0,7528943.0,2184887.7688120124,184031.0,265708.94,0.44382705902809855
declaration 88332_3,0,0,0,1,0,0,0,0,0,1,1,2,1,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1994.5055555555557,5983.416666666667,0.0,5983.516666666667,3454.498356022081,119672.33333333333,359011.0,0.0,359017.0,207273.36546293963,182094.0,209577.52,0.15093037455929356
declaration 88336_4,0,0,1,1,0,0,0,0,0,1,1,3,1,4,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,2,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,685.4416666666666,1577.4166666666667,0.0,2741.7666666666664,809.1971945837569,64790.75,164506.0,0.0,259163.0,80061.79015974682,366026.0,324861.38,0.11246366378344708
declaration 88341_3,0,0,0,1,0,0,0,0,0,1,1,2,1,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,908.1,2721.9333333333334,0.0,2724.3,1570.8261906115238,54533.333333333336,163458.0,0.0,163600.0,94331.5551516741,358956.0,343715.56,0.04245767587113741
declaration 88345_3,0,0,0,1,0,0,0,0,0,1,1,2,1,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13004.655555555555,39012.6,0.0,39013.96666666667,22523.540599468946,780306.6666666666,2340838.0,0.0,2340920.0,1351459.7786901887,183940.0,213077.66,0.15840848238556052
declaration 88349_3,0,0,0,1,0,0,0,0,0,1,1,2,1,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1931.8111111111111,5795.383333333333,0.0,5795.433333333333,3345.9516938937377,115909.66666666667,347726.0,0.0,347729.0,200758.83368443174,269273.0,257701.05,0.0429747992743424
declaration 88353_3,0,0,0,1,0,0,0,0,0,1,1,2,1,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6373.233333333333,19119.6,0.0,19119.699999999997,11038.677339397746,382396.0,1147182.0,0.0,1147188.0,662324.10446548,1218884.0,407006.34,0.6660827906921414
declaration 88357_3,0,0,0,1,0,0,0,0,0,1,1,2,1,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,302.9055555555556,908.4666666666668,0.0,908.7166666666668,524.4313206632424,18179.333333333332,54523.0,0.0,54538.0,31474.539493586453,101213.0,240345.61,1.3746515702034323
declaration 88361_3,0,0,0,1,0,0,0,0,0,1,1,2,1,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,15.555555555555555,46.63333333333333,0.0,46.666666666666664,26.91415020916472,934.0,2800.0,0.0,2802.0,1616.003712867022,370484.0,342089.53,0.07664155199684737
declaration 88365_3,0,0,0,1,0,0,0,0,0,1,1,2,1,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5273.066666666667,15818.083333333334,0.0,15819.2,9132.252333731501,316406.3333333333,949152.0,0.0,949219.0,547973.8224918535,268427.0,276884.12,0.0315062381951145
declaration 88369_3,0,0,0,1,0,0,0,0,0,1,1,2,1,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5235.083333333333,15705.2,0.0,15705.25,9067.387013954645,314106.0,942315.0,0.0,942318.0,544044.9528880862,268345.0,281620.56,0.04947199500642829
declaration 88386_4,0,0,1,1,0,0,0,0,0,1,1,3,1,4,0,0,1,0,1,1,1,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4352.041666666667,11542.583333333334,0.0,17408.166666666668,5533.957537391135,349107.75,1044490.0,0.0,1396431.0,492379.50130658026,185244.0,247159.67,0.33423847398566214
declaration 88391_4,0,0,1,1,0,0,0,0,0,1,1,3,1,4,0,0,1,0,1,1,1,0,0,0,0,0,0,0,4,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,373.7583333333333,1083.5833333333333,0.0,1495.0333333333333,511.0494548258297,28618.25,89702.0,0.0,114473.0,42347.321429459975,199242.0,231042.08,0.15960529469188223
declaration 88396_4,0,0,1,1,0,0,0,0,0,1,1,3,1,4,0,0,1,0,1,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,388.45,1441.5666666666666,0.0,1553.8,704.0657988242818,24991.25,93228.0,0.0,99965.0,45601.741351071236,455680.0,296621.06,0.3490584127018961
declaration 88409_3,0,0,0,1,0,0,0,0,0,1,1,2,1,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4635.0055555555555,13904.833333333334,0.0,13905.016666666666,8027.906344785554,278104.0,834301.0,0.0,834312.0,481680.7315400939,265670.0,257445.11,0.030959049290473144
declaration 88413_4,0,0,1,1,0,0,0,0,0,1,1,3,1,4,0,0,1,0,1,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,742.3916666666667,2690.05,0.0,2969.5666666666666,1303.95675701561,85409.25,178174.0,0.0,341637.0,98238.74782513264,185221.0,253902.75,0.3708097353971742
declaration 88418_3,0,0,0,1,0,0,0,0,0,1,1,2,1,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,978.2166666666667,2934.55,0.0,2934.65,1694.2343656747532,58695.0,176079.0,0.0,176085.0,101657.52604209882,366276.0,360677.16,0.015285860252924024
declaration 88422_4,0,0,1,1,0,0,0,0,0,1,1,3,1,4,0,0,1,0,1,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,652.4541666666667,2606.4333333333334,0.0,2609.8166666666666,1302.6536300506975,39200.25,156589.0,0.0,156801.0,78259.2226955818,971059.0,421230.62,0.5662152093745076
declaration 88427_3,0,0,0,1,0,0,0,0,0,1,1,2,1,3,0,0,1,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6211.405555555554,17003.866666666665,0.0,18634.216666666664,9382.026588470064,712761.6666666666,1118053.0,0.0,2138285.0,619204.4348293489,186919.0,248717.72,0.3306176405287852
declaration 88431_4,0,0,1,1,0,0,0,0,0,1,1,3,1,4,0,0,1,0,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2874.266666666667,9565.516666666666,0.0,11497.066666666668,4552.729652942043,315956.75,689824.0,0.0,1263827.0,367868.00072795583,187499.0,236531.31,0.261507061370994
declaration 88436_3,0,0,0,1,0,0,0,0,0,1,1,2,1,3,0,0,1,0,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2327.6833333333334,6979.416666666667,0.0,6983.05,4028.5196479117626,139733.66666666666,418983.0,0.0,419201.0,241837.04122059827,186430.0,206564.05,0.10799789129968353
declaration 88440_4,0,0,1,1,0,0,0,0,0,1,1,3,1,4,0,0,1,0,1,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,288.78333333333336,828.3166666666667,0.0,1155.1333333333334,387.8080168884637,30141.25,69308.0,0.0,120565.0,35205.37072072006,269931.0,302292.66,0.11988862431510275
declaration 88453_3,0,0,0,1,0,0,0,0,0,1,1,2,1,3,0,0,1,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1512.1833333333334,4536.383333333333,0.0,4536.55,2619.034027450664,90734.33333333333,272193.0,0.0,272203.0,157147.81514972882,270318.0,242446.33,0.10310697724531848
declaration 88457_3,0,0,0,1,0,0,0,0,0,1,1,2,1,3,0,0,1,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998.5500000000001,2987.0333333333333,0.0,2995.65,1722.0824710055103,60085.333333333336,179739.0,0.0,180256.0,103623.4374180539,270399.0,427263.1,0.5801208353211366
declaration 88461_3,0,0,0,1,0,0,0,0,0,1,1,2,1,3,0,0,1,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3732.4055555555556,10302.4,0.0,11197.216666666667,5707.345658601664,241840.66666666666,671833.0,0.0,725522.0,373350.61567423906,363279.0,321175.72,0.11589792212046389
declaration 88465_3,0,0,0,1,0,0,0,0,0,1,1,2,1,3,0,0,1,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3906.4500000000003,11717.966666666667,0.0,11719.35,6764.971910777687,234414.66666666666,703161.0,0.0,703244.0,405946.23471875355,442277.0,317114.84,0.28299494717111673
declaration 88469_3,0,0,0,1,0,0,0,0,0,1,1,2,1,3,0,0,1,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,336.36111111111114,1009.0,0.0,1009.0833333333334,582.5223668412831,20183.333333333332,60545.0,0.0,60550.0,34954.22876181555,452048.0,308314.3,0.3179611180671079
declaration 88482_3,0,0,0,1,0,0,0,0,0,1,1,2,1,3,0,0,1,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4751.9,14255.65,0.0,14255.699999999999,8230.488931254327,285115.0,855342.0,0.0,855345.0,493831.0679260672,269434.0,327097.97,0.21401890166051799
declaration 88486_3,0,0,0,1,0,0,0,0,0,1,1,2,1,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,762.9388888888889,2285.35,0.0,2288.8166666666666,1318.44783661333,45845.666666666664,137329.0,0.0,137537.0,79226.95894916916,372267.0,344659.4,0.07416073342520288
declaration 88490_3,0,0,0,1,0,0,0,0,0,1,1,2,1,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,329.91666666666663,989.6833333333332,0.0,989.7499999999999,571.374694875827,19796.333333333332,59385.0,0.0,59389.0,34284.79109362245,292365.0,269793.16,0.07720432934858824
declaration 88503_3,0,0,0,1,0,0,0,0,0,1,1,2,1,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3425.294444444445,10275.816666666668,0.0,10275.883333333335,5932.726273727913,205519.0,616553.0,0.0,616557.0,355965.88582475146,268167.0,245102.03,0.0860097206218513
declaration 88507_3,0,0,0,1,0,0,0,0,0,1,1,2,1,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2945.988888888889,8834.733333333334,0.0,8837.966666666667,5099.802541529681,176824.0,530278.0,0.0,530472.0,306100.15843837784,267683.0,266516.66,0.0043571827497450345
declaration 88511_4,0,0,1,1,0,0,0,0,0,1,1,3,1,4,0,0,1,0,1,1,1,0,0,0,0,0,0,0,4,0,0,0,0,1,0,2,0,1,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1743.3249999999998,4340.083333333333,0.0,6973.299999999999,2130.11708644019,144101.25,418398.0,0.0,576405.0,197448.72215569456,620628.0,314922.38,0.4925746582493861
declaration 88516_3,0,0,0,1,0,0,0,0,0,1,1,2,1,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2863.316666666667,8589.083333333334,0.0,8589.95,4958.659408409809,171816.33333333334,515397.0,0.0,515449.0,297549.5867184717,523473.0,314361.2,0.39947010160982516
