Case ID,Activity_Declaration APPROVED by ADMINISTRATION,Activity_Declaration APPROVED by BUDGET OWNER,Activity_Declaration APPROVED by PRE_APPROVER,Activity_Declaration FINAL_APPROVED by SUPERVISOR,Activity_Declaration REJECTED by ADMINISTRATION,Activity_Declaration REJECTED by BUDGET OWNER,Activity_Declaration REJECTED by EMPLOYEE,Activity_Declaration REJECTED by MISSING,Activity_Declaration REJECTED by PRE_APPROVER,Activity_Declaration REJECTED by SUPERVISOR,Activity_Declaration SUBMITTED by EMPLOYEE,Activity_Request Payment,Resource_STAFF MEMBER,Resource_SYSTEM,id_other,Role_ADMINISTRATION,Role_BUDGET OWNER,Role_EMPLOYEE,Role_MISSING,Role_PRE_APPROVER,Role_SUPERVISOR,Role_UNDEFINED,month_1,month_10,month_11,month_12,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,hour_0,hour_1,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,duration_mean,duration_max,duration_min,duration_sum,duration_std,elapsed_mean,elapsed_max,elapsed_min,elapsed_sum,elapsed_std,true_value,predicted_value,relative_error
declaration 127663_4,0,0,0,0,1,0,1,0,0,0,2,0,4,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,1,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1089.9041666666667,2918.616666666667,0.0,4359.616666666667,1395.5939897203336,87010.25,261577.0,0.0,348041.0,123308.18318985701,614691.0,678509.4,0.10382187961105661
declaration 127663_5,1,0,0,0,1,0,1,0,0,0,2,0,5,0,5,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,1,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871.9466666666667,2918.616666666667,0.0,4359.733333333334,1303.1842913183418,121925.0,261584.0,0.0,609625.0,132283.3317882491,614684.0,656001.06,0.06721675283560334
declaration 127663_6,1,0,0,1,1,0,1,0,0,0,2,0,6,0,6,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,2,1,0,3,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,731.4777777777778,2918.616666666667,0.0,4388.866666666667,1215.327318126761,145492.83333333334,263332.0,0.0,872957.0,131650.1443347734,612936.0,560806.1,0.08504945867105211
declaration 127728_3,0,0,0,0,1,0,1,0,0,0,1,0,3,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,847.5166666666665,2540.0666666666666,0.0,2542.5499999999997,1465.7918230809964,50900.666666666664,152553.0,0.0,152702.0,88033.53454413457,1043094.0,994425.56,0.046657767660440955
declaration 127728_4,0,0,0,0,1,0,1,0,0,0,2,0,4,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1068.3666666666666,2540.0666666666666,0.0,4273.466666666666,1275.7204509899784,102277.5,256408.0,0.0,409110.0,125399.03568076856,939239.0,669040.3,0.2876783092482318
declaration 127728_5,1,0,0,0,1,0,1,0,0,0,2,0,5,0,5,2,0,3,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,854.7866666666666,2540.0666666666666,0.0,4273.933333333333,1203.6108523129706,133109.2,256436.0,0.0,665546.0,128633.81062807709,939211.0,655652.4,0.30191152467336946
declaration 127728_6,1,1,0,0,1,0,1,0,0,0,2,0,6,0,6,2,1,3,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,1567.25,5129.566666666667,0.0,9403.5,2050.5041514493723,204959.33333333334,564210.0,0.0,1229756.0,210266.43990296373,631437.0,610897.8,0.032527690806842174
declaration 127737_3,0,0,0,0,1,0,1,0,0,0,1,0,3,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,843.8555555555555,2525.483333333333,0.0,2531.5666666666666,1456.3355516437416,50753.0,151894.0,0.0,152259.0,87590.86548836014,1042990.0,1067664.0,0.023656986164776267
declaration 127737_4,0,0,0,0,1,0,1,0,0,0,2,0,4,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1064.0416666666665,2525.483333333333,0.0,4256.166666666666,1268.018080875003,101907.25,255370.0,0.0,407629.0,124827.08967574572,939514.0,675475.94,0.28103685788609856
declaration 127737_5,1,0,0,0,1,0,1,0,0,0,2,0,5,0,5,2,0,3,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,851.2433333333332,2525.483333333333,0.0,4256.216666666666,1196.7949044914365,132600.4,255373.0,0.0,663002.0,128049.59594742968,939511.0,655652.4,0.3021344348283309
declaration 127737_6,1,1,0,0,1,0,1,0,0,0,2,0,6,0,6,2,1,3,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,1565.2305555555556,5135.166666666667,0.0,9391.383333333333,2050.492856781745,204414.16666666666,563483.0,0.0,1226485.0,209906.31651993387,631401.0,610897.8,0.03247252934347586
declaration 127799_3,0,0,0,0,1,0,1,0,0,0,1,0,3,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13901.716666666665,40150.416666666664,0.0,41705.149999999994,22745.32892050463,1637111.3333333333,2502309.0,0.0,4911334.0,1418547.0081954752,272744.0,759831.06,1.7858763620831255
declaration 127799_4,0,0,0,0,1,0,1,0,0,0,2,0,4,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10523.720833333333,40150.416666666664,0.0,42094.88333333333,19762.171317984412,1859256.75,2525693.0,0.0,7437027.0,1240528.6860411237,249360.0,561504.8,1.2517838165704203
declaration 127799_5,1,0,0,0,1,0,1,0,0,0,2,0,5,0,5,2,0,3,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,3,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,8418.986666666668,40150.416666666664,0.0,42094.933333333334,17749.847632097983,1992544.6,2525696.0,0.0,9962723.0,1114904.3996936688,249357.0,462732.1,0.8557012385856423
declaration 127799_6,1,1,0,0,1,0,1,0,0,0,2,0,6,0,6,2,1,3,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,3,1,0,0,0,0,2,0,0,0,1,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,7226.2555555555555,40150.416666666664,0.0,43357.53333333333,16142.531331567227,2094029.1666666667,2601452.0,0.0,12564175.0,1027717.9379548489,173601.0,456529.75,1.6297645174854984
declaration 127808_3,0,0,0,0,1,0,1,0,0,0,1,0,3,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1874.1500000000003,5578.783333333334,0.0,5622.450000000001,3208.3808681759992,113322.33333333333,337347.0,0.0,339967.0,194015.47504344425,5366342.0,3014041.2,0.4383434283539886
declaration 127808_4,0,0,0,0,1,0,1,0,0,0,2,0,4,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,0,2,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1773.5750000000003,5578.783333333334,0.0,7094.300000000001,2627.343370406411,191406.25,425658.0,0.0,765625.0,222447.8857446166,5278031.0,3013703.0,0.4290099849735631
declaration 127808_5,0,0,0,0,2,0,1,0,0,0,2,0,5,0,5,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,2,0,2,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1419.9,5578.783333333334,0.0,7099.500000000001,2408.864860808694,238319.0,425970.0,0.0,1191595.0,219354.34111728903,5277719.0,3192629.8,0.3950739419813749
declaration 127808_6,0,0,0,0,2,0,2,0,0,0,2,0,6,0,6,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,2,1,2,0,0,0,0,0,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1423.3083333333334,5578.783333333334,0.0,8539.85,2154.570406027099,283997.6666666667,512391.0,0.0,1703986.0,225859.0381283571,5191298.0,3251552.8,0.37365322699640824
declaration 127953_3,0,0,0,0,1,0,1,0,0,0,1,0,3,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13.799999999999999,41.35,0.0,41.4,23.859012972040567,829.0,2484.0,0.0,2487.0,1433.2728281803154,622604.0,884486.5,0.4206245061066103
declaration 127953_4,0,0,0,0,1,0,1,0,0,0,2,0,4,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21.058333333333334,42.833333333333336,0.0,84.23333333333333,24.29475823666039,1885.25,5054.0,0.0,7541.0,2414.9886645696706,620034.0,644305.9,0.03914603876561608
declaration 127953_5,1,0,0,0,1,0,1,0,0,0,2,0,5,0,5,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16.856666666666666,42.833333333333336,0.0,84.28333333333333,23.04227576048473,2519.6,5057.0,0.0,12598.0,2527.078807635409,620031.0,643637.9,0.038073701153651995
declaration 127953_6,1,1,0,0,1,0,1,0,0,0,2,0,6,0,6,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14.411111111111111,42.833333333333336,0.0,86.46666666666667,21.462563444976222,2964.3333333333335,5188.0,0.0,17786.0,2509.1090583445484,619900.0,672195.0,0.08436038070656557
declaration 127989_3,0,0,0,0,1,0,1,0,0,0,1,0,3,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,43.84444444444444,131.48333333333332,0.0,131.53333333333333,75.89750825461438,2631.6666666666665,7892.0,0.0,7895.0,4555.582545990505,1915182.0,942765.8,0.5077408765850974
declaration 127989_4,0,0,0,0,1,0,1,0,0,0,2,0,4,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,33.545833333333334,131.48333333333332,0.0,134.18333333333334,65.30339503255384,3986.5,8051.0,0.0,15946.0,4601.939627302094,1915023.0,729584.5,0.619020502625817
declaration 127989_5,1,0,0,0,1,0,1,0,0,0,2,0,5,0,5,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26.846666666666664,131.48333333333332,0.0,134.23333333333332,58.504651287074786,4800.0,8054.0,0.0,24000.0,4380.901448332295,1915020.0,710900.8,0.6287762986809537
declaration 127989_6,1,1,0,0,1,0,1,0,0,0,2,0,6,0,6,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26.63611111111111,131.48333333333332,0.0,159.81666666666666,52.3306925200654,5598.166666666667,9589.0,0.0,33589.0,4379.07046833762,1913485.0,708804.75,0.6295739187921515
declaration 128015_3,0,0,0,0,1,0,1,0,0,0,1,0,3,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,836.938888888889,2510.766666666667,0.0,2510.816666666667,1449.5773773311898,50217.333333333336,150649.0,0.0,150652.0,86976.3746906787,4160868.0,985015.06,0.7632669283188027
declaration 128015_4,0,0,0,0,1,0,1,0,0,0,2,0,4,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,0,2,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,15731.241666666667,60414.15,0.0,62924.96666666667,29812.109463433182,981537.5,3775498.0,0.0,3926150.0,1863993.6349666899,536019.0,679125.7,0.2669806247539733
declaration 128015_5,1,0,0,0,1,0,1,0,0,0,2,0,5,0,5,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,2,0,3,0,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12585.039999999999,60414.15,0.0,62925.2,26759.378311752167,1540332.4,3775512.0,0.0,7701662.0,2041350.75494813,536005.0,666174.0,0.24285034654527476
declaration 128015_6,1,0,0,1,1,0,1,0,0,0,2,0,6,0,6,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,2,0,3,0,0,0,0,2,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11226.627777777778,60414.15,0.0,67359.76666666666,24164.502161188302,1957208.0,4041586.0,0.0,11743248.0,2091985.1622404018,269931.0,512235.9,0.8976549794206667
declaration 128023_3,0,0,0,0,1,0,1,0,0,0,1,0,3,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1432.6277777777777,4297.216666666666,0.0,4297.883333333333,2480.8067715705647,85971.0,257873.0,0.0,257913.0,148871.50030479307,1845474.0,1038411.7,0.43731979561890333
declaration 128023_4,0,0,0,0,1,0,1,0,0,0,2,0,4,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,6478.070833333333,21614.4,0.0,25912.283333333333,10292.177482567138,453162.5,1554737.0,0.0,1812650.0,744374.5963946289,548610.0,758907.9,0.383328548513516
declaration 128023_5,1,0,0,0,1,0,1,0,0,0,2,0,5,0,5,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,5185.716666666666,21614.4,0.0,25928.583333333332,9370.036523941622,673673.0,1555715.0,0.0,3368365.0,811599.9986874692,547632.0,768081.44,0.40255032120109857
declaration 128023_6,1,1,0,0,1,0,1,0,0,0,2,0,6,0,6,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,4563.002777777778,21614.4,0.0,27378.016666666666,8518.491832037567,835174.3333333334,1642681.0,0.0,5011046.0,826711.3948085309,460666.0,651334.7,0.41389789457003556
declaration 128070_3,0,0,0,0,1,0,1,0,0,0,1,0,3,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,779.0,2329.1666666666665,0.0,2337.0,1342.4894268153887,46896.666666666664,140220.0,0.0,140690.0,80820.7190844856,0.0,233506.84,29188.35546875
declaration 128085_3,0,0,0,0,1,0,1,0,0,0,1,0,3,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.98333333333333,84.05,0.0,101.94999999999999,44.273082491885894,2397.0,6117.0,0.0,7191.0,3266.0632265772197,527724.0,783464.94,0.4846111556419644
declaration 128085_4,0,0,0,0,1,0,1,0,0,0,2,0,4,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.46666666666667,84.05,0.0,169.86666666666667,39.93250555625078,4345.75,10192.0,0.0,17383.0,4722.494282685792,523649.0,638329.8,0.2190032111204261
declaration 128085_5,1,0,0,0,1,0,1,0,0,0,2,0,5,0,5,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.02333333333333,84.05,0.0,170.11666666666667,39.40054744402531,5518.0,10207.0,0.0,27590.0,4857.706712019572,523634.0,628169.6,0.19963490720617835
declaration 128085_6,1,0,0,1,1,0,1,0,0,0,2,0,6,0,6,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,1,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,195.53888888888892,1003.1166666666668,0.0,1173.2333333333336,397.1971432797946,16330.666666666666,70394.0,0.0,97984.0,26839.530813087375,463447.0,557329.25,0.20257386497269375
declaration 128093_3,0,0,0,0,1,0,1,0,0,0,1,0,3,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.049999999999997,66.05,0.0,69.14999999999999,37.271336171379744,1445.0,4149.0,0.0,4335.0,2343.578673738093,527663.0,536567.75,0.016875827943213757
declaration 128093_4,0,0,0,0,1,0,1,0,0,0,2,0,4,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.491666666666667,66.05,0.0,109.96666666666667,31.701975928603847,2733.25,6598.0,0.0,10933.0,3209.349817330607,525214.0,469391.97,0.1062843550438488
declaration 128093_5,1,0,0,0,1,0,1,0,0,0,2,0,5,0,5,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.066666666666666,66.05,0.0,110.33333333333333,30.01523918500956,3510.6,6620.0,0.0,17553.0,3278.156463624029,525192.0,491779.62,0.06361935254154671
declaration 128093_6,1,0,0,1,1,0,1,0,0,0,2,0,6,0,6,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,1,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,188.83611111111108,1022.6833333333332,0.0,1133.0166666666664,409.38126150144984,14255.666666666666,67981.0,0.0,85534.0,26482.745210167817,463831.0,460221.78,0.007781322830944891
declaration 128107_3,0,0,0,0,1,0,1,0,0,0,1,0,3,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,340.03333333333325,1016.1833333333332,0.0,1020.0999999999998,585.5663514448592,20480.333333333332,61206.0,0.0,61441.0,35269.6576441186,0.0,243292.44,30411.5546875
declaration 128214_3,0,0,0,0,1,0,1,0,0,0,1,0,3,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,491.0611111111111,1473.0666666666666,0.0,1473.1833333333332,850.4417597691562,29466.0,88391.0,0.0,88398.0,51030.5470380242,624360.0,771940.8,0.23637134425651868
declaration 128214_4,0,0,0,0,1,0,1,0,0,0,2,0,4,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,380.50833333333327,1473.0666666666666,0.0,1522.033333333333,728.7352911291156,44930.0,91322.0,0.0,179720.0,51890.45196051646,621429.0,655353.06,0.05459040775374178
declaration 128214_5,0,0,0,0,2,0,1,0,0,0,2,0,5,0,5,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,304.46999999999997,1473.0666666666666,0.0,1522.35,653.6057558523588,54212.2,91341.0,0.0,271061.0,49500.10543120085,621410.0,658549.75,0.059766901079802384
declaration 128214_6,0,0,0,0,2,0,2,0,0,0,2,0,6,0,6,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,3,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,484.8416666666667,1473.0666666666666,0.0,2909.05,732.7782857613436,74267.33333333333,174543.0,0.0,445604.0,66132.12977265034,538208.0,663901.0,0.2335398210357334
declaration 128231_3,0,0,0,0,1,0,1,0,0,0,1,0,3,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.93888888888889,125.51666666666668,0.0,125.81666666666668,72.38063417588785,2522.3333333333335,7549.0,0.0,7567.0,4353.230333135766,0.0,122252.12,15281.5146484375
declaration 128256_3,0,0,0,0,1,0,1,0,0,0,1,0,3,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507.9444444444444,1523.7166666666667,0.0,1523.8333333333333,879.6845508371063,30479.0,91430.0,0.0,91437.0,52785.114502101824,789617.0,985986.5,0.24868955455619624
declaration 128256_4,0,0,0,0,1,0,1,0,0,0,2,0,4,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,1,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1107.1291666666666,2904.6833333333334,0.0,4428.516666666666,1397.1349009189273,89287.0,265711.0,0.0,357148.0,125263.8641614838,615336.0,684692.1,0.11271260742098625
declaration 128256_5,1,0,0,0,1,0,1,0,0,0,2,0,5,0,5,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,1,0,2,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,885.9,2904.6833333333334,0.0,4429.5,1307.1729684492577,124583.6,265770.0,0.0,622918.0,134154.86053922906,615277.0,662183.75,0.07623680066051551
declaration 128256_6,1,0,0,1,1,0,1,0,0,0,2,0,6,0,6,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,2,1,0,3,0,0,0,0,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,745.1999999999999,2904.6833333333334,0.0,4471.2,1218.9092975096858,148531.66666666666,268272.0,0.0,891190.0,133563.02133250306,612775.0,563104.1,0.08105891232507853
declaration 128264_3,0,0,0,0,1,0,1,0,0,0,1,0,3,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499.9444444444444,1496.0666666666666,0.0,1499.8333333333333,862.669205517473,30072.0,89990.0,0.0,90216.0,51890.63318172173,789688.0,977537.9,0.23787859888968807
declaration 128264_4,0,0,0,0,1,0,1,0,0,0,2,0,4,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,1,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1102.9208333333333,2911.85,0.0,4411.683333333333,1396.5866273389693,88729.25,264701.0,0.0,354917.0,124730.84536279175,614977.0,669532.44,0.08871134611538317
declaration 128264_5,1,0,0,0,1,0,1,0,0,0,2,0,5,0,5,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,1,0,2,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,882.3633333333333,2911.85,0.0,4411.816666666667,1306.1656517370902,123925.2,264709.0,0.0,619626.0,133649.21369278608,614969.0,647024.2,0.05212488353071456
declaration 128264_6,1,0,0,1,1,0,1,0,0,0,2,0,6,0,6,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,2,1,0,3,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,741.2083333333334,2911.85,0.0,4447.25,1218.3609366572052,147743.5,266835.0,0.0,886461.0,133017.13553486258,612843.0,557376.5,0.09050686717479028
declaration 128277_3,0,0,0,0,1,0,1,0,0,0,1,0,3,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496.65000000000003,1487.75,0.0,1489.95,858.318482557611,29843.0,89397.0,0.0,89529.0,51575.31912649693,789714.0,829697.56,0.050630433929245273
declaration 128277_4,0,0,0,0,1,0,1,0,0,0,2,0,4,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,1,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100.8,2913.25,0.0,4403.2,1396.8283007108164,88430.25,264192.0,0.0,353721.0,124511.87016606088,614919.0,621283.0,0.010349330562236652
