Case ID,Activity_Declaration APPROVED by ADMINISTRATION,Activity_Declaration APPROVED by BUDGET OWNER,Activity_Declaration APPROVED by PRE_APPROVER,Activity_Declaration FINAL_APPROVED by SUPERVISOR,Activity_Declaration REJECTED by MISSING,Activity_Declaration REJECTED by SUPERVISOR,Activity_Declaration SUBMITTED by EMPLOYEE,Activity_Payment Handled,Resource_STAFF MEMBER,Resource_SYSTEM,id_other,Role_ADMINISTRATION,Role_BUDGET OWNER,Role_EMPLOYEE,Role_MISSING,Role_PRE_APPROVER,Role_SUPERVISOR,Role_UNDEFINED,month_1,month_10,month_11,month_12,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,hour_0,hour_1,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_2,hour_20,hour_21,hour_22,hour_23,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,duration_mean,duration_max,duration_min,duration_sum,duration_std,elapsed_mean,elapsed_max,elapsed_min,elapsed_sum,elapsed_std,true_value,predicted_value,relative_error
declaration 125079_3,1,0,0,1,0,0,1,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,341.8777777777778,1013.5,0.0,1025.6333333333334,581.6735437352136,20755.333333333332,61538.0,0.0,62266.0,35320.70103117057,718830.0,459897.9,0.36021325452471376
declaration 125084_3,1,0,0,1,0,0,1,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,368.40000000000003,1101.1333333333334,0.0,1105.2,634.5689385541793,22185.333333333332,66312.0,0.0,66556.0,38215.009058396594,454589.0,436103.75,0.04066365442190638
declaration 125089_3,1,0,0,1,0,0,1,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,292.59444444444443,872.1666666666666,0.0,877.7833333333333,501.93212421084866,17668.0,52667.0,0.0,53004.0,30310.491467477066,727289.0,415857.3,0.42820898913636807
declaration 125094_4,1,1,0,1,0,0,1,0,4,0,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,729.0125,2786.9333333333334,0.0,2916.05,1373.2743811089558,45688.25,174963.0,0.0,182753.0,86260.08052154446,105894.0,399386.16,2.7715654923791715
declaration 125100_4,1,1,0,1,0,0,1,0,4,0,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,714.1208333333334,2733.8333333333335,0.0,2856.4833333333336,1347.708713677142,44690.5,171389.0,0.0,178762.0,84536.74001482037,373865.0,462756.6,0.2377638820162358
declaration 125106_3,1,0,0,1,0,0,1,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,429.9166666666667,1283.9666666666667,0.0,1289.75,739.6346487361926,25910.666666666668,77385.0,0.0,77732.0,44578.41794336507,467727.0,419643.47,0.10280255629886664
declaration 125111_3,1,0,0,1,0,0,1,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1907.3055555555554,5721.833333333333,0.0,5721.916666666666,3303.477959259727,114440.0,343315.0,0.0,343320.0,198211.5643069294,634150.0,358750.0,0.4342821099109044
declaration 125116_4,1,1,0,1,0,0,1,0,4,0,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2454.2125,8462.516666666666,0.0,9816.85,4056.087828701878,274193.0,589011.0,0.0,1096772.0,318340.9643165642,637537.0,528767.94,0.1706082352867363
declaration 125122_3,1,0,0,1,0,0,1,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1848.5333333333335,5544.983333333334,0.0,5545.6,3201.21961866793,110924.33333333333,332736.0,0.0,332773.0,192094.53907993672,288562.0,371635.4,0.2878875466970703
declaration 125127_3,1,0,0,1,0,0,1,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2782.6888888888893,8346.466666666667,0.0,8348.066666666668,4818.372962979347,166993.33333333334,500884.0,0.0,500980.0,289157.80340383924,113774.0,408394.03,2.5895198485594246
declaration 125140_3,1,0,0,1,0,0,1,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,101.42777777777776,303.8833333333333,0.0,304.2833333333333,175.3317683178992,6093.666666666667,18257.0,0.0,18281.0,10533.76249653149,267076.0,345127.94,0.29224616775749224
declaration 125145_3,1,0,0,1,0,0,1,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,963.9611111111112,2890.5833333333335,0.0,2891.8833333333337,1668.5039145505086,57863.666666666664,173513.0,0.0,173591.0,100155.26819061159,457335.0,409873.94,0.10377745525708726
declaration 125150_4,1,1,0,1,0,0,1,0,4,0,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,3,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,297.3875,1096.6166666666666,0.0,1189.55,534.6077986737358,19239.75,71373.0,0.0,76959.0,34854.57925318662,206276.0,345721.66,0.676014932663034
declaration 125156_4,1,1,0,1,0,0,1,0,4,0,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,3,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,296.3416666666666,1096.2333333333331,0.0,1185.3666666666663,534.911154703214,19118.25,71122.0,0.0,76473.0,34760.658148496936,206276.0,344678.8,0.6709593578506468
declaration 125162_3,1,0,0,1,0,0,1,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.072222222222223,87.88333333333334,0.0,90.21666666666667,50.079482196175285,1851.0,5413.0,0.0,5553.0,3085.576607378271,271264.0,360834.1,0.33019528485165744
declaration 125167_4,1,1,0,1,0,0,1,0,4,0,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1034.4541666666667,2749.983333333333,0.0,4137.816666666667,1317.5637830772564,103319.0,248269.0,0.0,413276.0,124048.67773311141,633213.0,442822.94,0.3006730160309406
declaration 125173_3,1,0,0,1,0,0,1,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.411111111111111,17.683333333333334,0.0,34.233333333333334,9.898545534759322,1015.6666666666666,2054.0,0.0,3047.0,1027.187584296721,270777.0,323242.62,0.1937595327520432
declaration 125178_3,1,0,0,1,0,0,1,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,841.4833333333332,2523.1,0.0,2524.45,1456.3229091905864,50516.0,151467.0,0.0,151548.0,87426.13991821896,111494.0,411635.84,2.691999961881357
declaration 125193_3,1,0,0,1,0,0,1,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,308.0944444444444,922.3833333333332,0.0,924.2833333333332,531.9906312701937,18523.666666666668,55457.0,0.0,55571.0,31985.255702172108,724554.0,431837.1,0.4039959840812417
declaration 125198_3,1,0,0,1,0,0,1,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,23.26666666666667,68.65,0.0,69.80000000000001,39.30732544111,1419.0,4188.0,0.0,4257.0,2398.2725032823105,456263.0,462970.06,0.014699992109813858
declaration 125203_3,1,0,0,1,0,0,1,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,61.63333333333333,183.51666666666668,0.0,184.9,105.55632909073294,3725.6666666666665,11094.0,0.0,11177.0,6381.2987967445415,441175.0,440927.72,0.0005605060350201167
declaration 125208_4,1,1,0,1,0,0,1,0,4,0,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,2,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2191.5833333333335,7564.55,0.0,8766.333333333334,3626.3401626668137,149543.75,525980.0,0.0,598175.0,253246.29311979408,530300.0,405722.47,0.23491897275127285
declaration 125218_3,1,0,0,1,0,0,1,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,288.76666666666665,858.1333333333333,0.0,866.3,493.1029045183616,17489.333333333332,51978.0,0.0,52468.0,29869.066294970344,369254.0,460546.03,0.2472336961820319
declaration 125223_3,1,0,0,1,0,0,1,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,285.5777777777777,849.1833333333333,0.0,856.7333333333332,488.11132676349035,17285.666666666668,51404.0,0.0,51857.0,29548.21152512167,369264.0,466264.72,0.2626866381504831
declaration 125228_3,1,0,0,1,0,0,1,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,423.6166666666666,1270.8,0.0,1270.85,733.6822887553803,25418.0,76251.0,0.0,76254.0,44022.66937612939,288821.0,400480.28,0.38660374851551654
declaration 125233_4,1,1,0,1,0,0,1,0,4,0,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,1,0,0,0,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1062.0166666666667,2790.3166666666666,0.0,4248.066666666667,1341.503969500346,85589.75,254884.0,0.0,342359.0,120157.61671064941,105626.0,392399.12,2.7149861303088256
declaration 125247_4,1,1,0,1,0,0,1,0,4,0,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2470.4999999999995,9420.133333333331,0.0,9881.999999999998,4638.155615072614,155179.0,592920.0,0.0,620716.0,292118.69747073704,648962.0,362147.38,0.44195904382691126
declaration 125253_3,1,0,0,1,0,0,1,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,68.4388888888889,205.26666666666668,0.0,205.3166666666667,118.49633413613986,4107.333333333333,12319.0,0.0,12322.0,7111.512098937423,272927.0,366181.75,0.3416838568554962
declaration 125258_3,1,0,0,1,0,0,1,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.183333333333334,20.233333333333334,0.0,27.55,10.245012336633753,697.3333333333334,1653.0,0.0,2092.0,856.2443187159454,273467.0,347039.7,0.2690368033437307
declaration 125263_3,1,0,0,1,0,0,1,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459.5777777777778,1375.15,0.0,1378.7333333333333,792.9108276774559,27646.333333333332,82724.0,0.0,82939.0,47698.779652453726,532786.0,396734.94,0.2553578031329652
declaration 125268_4,1,1,0,1,0,0,1,0,4,0,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,2,1,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,999.4208333333333,2623.016666666667,0.0,3997.6833333333334,1256.022962854419,80815.75,239861.0,0.0,323263.0,112860.32372324947,634658.0,453789.3,0.2849860672992383
declaration 125274_3,1,0,0,1,0,0,1,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457.25,1371.7166666666667,0.0,1371.75,791.9513644227852,27435.666666666668,82305.0,0.0,82307.0,47518.23656590523,532804.0,394716.94,0.25917046887786127
declaration 125279_3,1,0,0,1,0,0,1,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11507.65,33014.416666666664,0.0,34522.95,18640.67266879813,1350747.3333333333,2071377.0,0.0,4052242.0,1170656.5996979359,958883.0,439458.1,0.5416978987530283
declaration 125295_4,1,1,0,1,0,0,1,0,4,0,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,404.89166666666665,1494.85,0.0,1619.5666666666666,728.8283977905402,26214.25,97174.0,0.0,104857.0,47434.42474529091,360689.0,452777.9,0.25531387497262187
declaration 125301_3,1,0,0,1,0,0,1,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2841.672222222222,8524.783333333333,0.0,8525.016666666666,4921.7185961345895,170505.0,511501.0,0.0,511515.0,295311.19867184176,793860.0,389801.16,0.5089799760033256
declaration 125306_3,1,0,0,1,0,0,1,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471.49444444444447,1414.4333333333334,0.0,1414.4833333333333,816.60903237673,28290.666666666668,84869.0,0.0,84872.0,48998.273993410556,613977.0,464232.88,0.24389207576179564
declaration 125311_4,1,1,0,1,0,0,1,0,4,0,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1804.9166666666665,6887.083333333333,0.0,7219.666666666666,3391.7344375156536,113284.75,433180.0,0.0,453139.0,213470.8224486819,200902.0,460504.25,1.2921835024041572
declaration 125325_4,1,1,0,1,0,0,1,0,4,0,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,993.0708333333334,3968.4333333333334,0.0,3972.2833333333338,1983.5756513210906,119119.75,238337.0,0.0,476479.0,137537.27483698132,285066.0,391718.9,0.3741340821073015
declaration 125331_3,1,0,0,1,0,0,1,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,452.7055555555555,1354.0333333333333,0.0,1358.1166666666666,780.5754227799823,27244.0,81487.0,0.0,81732.0,46975.975700351344,199568.0,379463.62,0.9014252034394291
declaration 125336_4,1,1,0,1,0,0,1,0,4,0,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,3,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,289.575,1118.3166666666666,0.0,1158.3,552.5795723660948,18232.0,69498.0,0.0,72928.0,34191.45541408458,549282.0,359799.94,0.3449631746534567
declaration 125342_4,1,1,0,1,0,0,1,0,4,0,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,28.808333333333334,84.21666666666667,0.0,115.23333333333333,37.73277507439408,3545.75,6914.0,0.0,14183.0,3497.5995935307783,195323.0,555671.25,1.8448838590437378
declaration 125348_3,1,0,0,1,0,0,1,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,55.66111111111112,163.61666666666667,0.0,166.98333333333335,93.50740661890154,3407.0,10019.0,0.0,10221.0,5727.050637108075,796908.0,482516.2,0.39451456441646965
declaration 125353_3,1,0,0,1,0,0,1,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,445.65555555555557,1336.9166666666667,0.0,1336.9666666666667,771.8547640322364,26740.333333333332,80218.0,0.0,80221.0,46313.01789274084,466981.0,429642.5,0.07995721453335361
declaration 125358_3,1,0,0,1,0,0,1,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,452.2,1356.5333333333333,0.0,1356.6,783.17564086509,27133.333333333332,81396.0,0.0,81400.0,46992.84785298007,1329675.0,478873.7,0.6398565908962717
declaration 125363_3,1,0,0,1,0,0,1,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1484.8277777777778,4454.45,0.0,4454.483333333334,2571.768284141247,89090.33333333333,267269.0,0.0,267271.0,154307.2517490132,882153.0,422986.44,0.5205067176555541
declaration 125368_3,1,0,0,1,0,0,1,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2.466666666666667,6.883333333333334,0.0,7.4,3.833659406421552,158.33333333333334,444.0,0.0,475.0,247.87967511140022,197912.0,400897.78,1.025636551851328
declaration 125373_3,1,0,0,1,0,0,1,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2914.8444444444444,8744.483333333334,0.0,8744.533333333333,5048.615372729365,174891.66666666666,524672.0,0.0,524675.0,302918.65441456944,459631.0,440222.56,0.04222612813321991
declaration 125378_4,1,1,0,1,0,0,1,0,4,0,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,110.72500000000001,412.28333333333336,0.0,442.90000000000003,201.1965588119682,7270.5,26574.0,0.0,29082.0,12891.361513302878,602655.0,528242.6,0.12347425143738955
declaration 125384_3,1,0,0,1,0,0,1,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1858.7944444444447,5576.283333333334,0.0,5576.383333333334,3219.4398164524305,111529.66666666667,334583.0,0.0,334589.0,193169.85308876054,292851.0,367066.06,0.2534226022789746
declaration 125389_3,1,0,0,1,0,0,1,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,398.2277777777777,1194.3166666666666,0.0,1194.6833333333332,689.4332258242057,23901.0,71681.0,0.0,71703.0,41378.69525492557,542316.0,492491.28,0.09187396047691751
declaration 125394_4,1,1,0,1,0,0,1,0,4,0,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,648.6708333333333,1429.3333333333333,0.0,2594.6833333333334,753.5871637725643,56492.75,155681.0,0.0,225971.0,73846.53671127712,457891.0,476792.66,0.04127981604792407
declaration 125400_4,1,1,0,1,0,0,1,0,4,0,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,646.5958333333333,1428.4833333333331,0.0,2586.383333333333,753.730446263782,56194.25,155183.0,0.0,224777.0,73659.66701153353,457893.0,477053.12,0.04184410986846272
declaration 125406_3,1,0,0,1,0,0,1,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,382.56666666666666,1146.5333333333333,0.0,1147.7,661.6147981349202,22977.333333333332,68862.0,0.0,68932.0,39737.30239124611,543513.0,481072.25,0.1148836366379461
declaration 125419_3,1,0,0,1,0,0,1,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2643.633333333333,7924.133333333333,0.0,7930.9,4573.048396249973,158753.33333333334,475854.0,0.0,476260.0,274617.3079201916,458836.0,392547.78,0.14447039628538302
declaration 125434_3,1,0,0,1,0,0,1,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1310.3666666666666,3931.0,0.0,3931.1,2269.535041221733,78624.0,235866.0,0.0,235872.0,136175.56657491828,293896.0,382111.06,0.3001574111250238
declaration 125439_3,1,0,0,1,0,0,1,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1306.9555555555555,3920.6833333333334,0.0,3920.866666666667,2263.554655988706,78421.0,235252.0,0.0,235263.0,135819.63021227822,293953.0,379496.97,0.29101240249291555
declaration 125444_3,1,0,0,1,0,0,1,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1305.127777777778,3915.3,0.0,3915.3833333333337,2260.4754530809405,78309.33333333333,234923.0,0.0,234928.0,135631.41393620186,294065.0,370804.16,0.26095984306190806
declaration 125449_3,1,0,0,1,0,0,1,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1303.7222222222222,3911.0666666666666,0.0,3911.1666666666665,2258.0265258586933,78225.33333333333,234670.0,0.0,234676.0,135485.0556531359,294118.0,370804.16,0.260732618370858
declaration 125478_3,1,0,0,1,0,0,1,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1905.0166666666667,5713.75,0.0,5715.05,3298.459886952293,114327.0,342903.0,0.0,342981.0,197952.62653726016,717546.0,455051.22,0.3658229315611821
declaration 125483_3,1,0,0,1,0,0,1,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1905.7166666666665,5716.133333333333,0.0,5717.15,3299.9176714898676,114363.33333333333,343029.0,0.0,343090.0,198030.27865539485,717297.0,406464.2,0.4333390666627631
declaration 125488_3,1,0,0,1,0,0,1,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,832.4444444444443,1418.0333333333333,0.0,2497.333333333333,740.5456654336668,78307.33333333333,149840.0,0.0,234922.0,75149.37445736547,271109.0,391171.38,0.4428564710135038
declaration 125493_3,1,0,0,1,0,0,1,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,826.7111111111111,1405.4166666666667,0.0,2480.133333333333,734.7986584268687,77711.0,148808.0,0.0,233133.0,74624.15133855795,271132.0,420856.44,0.552219721390319
