Case ID,Activity_Declaration APPROVED by ADMINISTRATION,Activity_Declaration APPROVED by BUDGET OWNER,Activity_Declaration APPROVED by PRE_APPROVER,Activity_Declaration FINAL_APPROVED by SUPERVISOR,Activity_Declaration REJECTED by ADMINISTRATION,Activity_Declaration REJECTED by EMPLOYEE,Activity_Declaration REJECTED by MISSING,Activity_Declaration REJECTED by PRE_APPROVER,Activity_Declaration REJECTED by SUPERVISOR,Activity_Declaration SUBMITTED by EMPLOYEE,Resource_STAFF MEMBER,id_other,Role_ADMINISTRATION,Role_BUDGET OWNER,Role_EMPLOYEE,Role_MISSING,Role_PRE_APPROVER,Role_SUPERVISOR,month_1,month_10,month_11,month_12,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,hour_0,hour_1,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_2,hour_20,hour_21,hour_22,hour_23,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,duration_mean,duration_max,duration_min,duration_sum,duration_std,elapsed_mean,elapsed_max,elapsed_min,elapsed_sum,elapsed_std,true_value,predicted_value,relative_error
declaration 91437_3,0,0,1,1,0,0,0,0,0,1,3,3,0,0,1,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3324.0611111111116,9254.066666666668,0.0,9972.183333333334,5148.072192911239,384525.0,598331.0,0.0,1153575.0,333704.5536264077,630112.0,508150.12,0.19355586784571632
declaration 91450_2,0,0,0,1,0,0,0,0,0,1,2,2,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,3.0,0.0,3.0,2.1213203435596424,90.0,180.0,0.0,180.0,127.27922061357856,538912.0,727259.4,0.3494956041060507
declaration 91454_3,0,0,1,1,0,0,0,0,0,1,3,3,0,0,1,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.883333333333335,17.683333333333334,0.0,29.650000000000002,9.023872659661027,946.6666666666666,1779.0,0.0,2840.0,894.9940409485044,531344.0,584751.56,0.10051409727031829
declaration 91459_3,0,0,1,1,0,0,0,0,0,1,3,3,0,0,1,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496.2055555555556,1488.4,0.0,1488.6166666666668,859.2656012118291,29776.666666666668,89317.0,0.0,89330.0,51563.44162614956,944729.0,504698.97,0.46577381582443217
declaration 91464_2,0,0,0,1,0,0,0,0,0,1,2,2,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.925,51.85,0.0,51.85,36.66348660452249,1555.5,3111.0,0.0,3111.0,2199.8091962713493,1041140.0,686878.44,0.3402631370420885
declaration 91468_2,0,0,0,1,0,0,0,0,0,1,2,2,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.06666666666666665,0.1333333333333333,0.0,0.1333333333333333,0.09428090415820632,4.0,8.0,0.0,8.0,5.656854249492381,545332.0,618105.9,0.13344875231968784
declaration 91472_2,0,0,0,1,0,0,0,0,0,1,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.825,1.65,0.0,1.65,1.1667261889578033,49.5,99.0,0.0,99.0,70.0035713374682,614935.0,659810.9,0.07297661541463732
declaration 91476_2,0,0,0,1,0,0,0,0,0,1,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.38333333333333336,0.7666666666666667,0.0,0.7666666666666667,0.5421151989096865,23.0,46.0,0.0,46.0,32.526911934581186,370386.0,673108.0,0.8173149093108271
declaration 91480_3,0,0,1,1,0,0,0,0,0,1,3,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,122.41666666666667,365.6,0.0,367.25,210.60456033365787,7378.0,22035.0,0.0,22134.0,12693.430860094524,2166004.0,536576.1,0.7522737146376461
declaration 91485_2,0,0,0,1,0,0,0,0,0,1,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0.0,0.4,0.28284271247461906,12.0,24.0,0.0,24.0,16.97056274847714,705586.0,678197.0,0.038817380163438615
declaration 91489_2,0,0,0,1,0,0,0,0,0,1,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,10.541666666666666,21.083333333333332,0.0,21.083333333333332,14.908167970016375,632.5,1265.0,0.0,1265.0,894.4900782009826,633389.0,654982.9,0.034092595545549415
declaration 91493_2,0,0,0,1,0,0,0,0,0,1,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2.225,4.45,0.0,4.45,3.1466251762801365,133.5,267.0,0.0,267.0,188.79751057680818,502085.0,599217.7,0.19345865241941104
declaration 91497_3,0,0,1,1,0,0,0,0,0,1,3,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,549.05,1646.8,0.0,1647.1499999999999,950.6794031112697,32950.0,98829.0,0.0,98850.0,57052.88854212379,444612.0,525890.5,0.18280770649465153
declaration 91502_3,0,0,1,1,0,0,0,0,0,1,3,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0999999999999996,9.2,0.0,9.299999999999999,5.282991576748915,188.0,558.0,0.0,564.0,320.44344274770236,443763.0,529357.6,0.1928836450988478
declaration 91507_3,0,0,1,1,0,0,0,0,0,1,3,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1440.2055555555555,4320.566666666667,0.0,4320.616666666667,2494.4658944202715,86413.33333333333,259237.0,0.0,259240.0,149669.68571602379,283457.0,435177.9,0.5352519297459579
declaration 91512_2,0,0,0,1,0,0,0,0,0,1,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0.05,0.0,0.05,0.03535533905932738,1.5,3.0,0.0,3.0,2.1213203435596424,448123.0,633204.2,0.4130142561305713
declaration 91516_2,0,0,0,1,0,0,0,0,0,1,2,2,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.8166666666666667,1.6333333333333333,0.0,1.6333333333333333,1.1549410759380276,49.0,98.0,0.0,98.0,69.29646455628166,284160.0,527557.0,0.8565491272522523
declaration 91520_2,0,0,0,1,0,0,0,0,0,1,2,2,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.1,0.2,0.0,0.2,0.14142135623730953,6.0,12.0,0.0,12.0,8.48528137423857,581062.0,577571.8,0.006006566424925395
declaration 91524_2,0,0,0,1,0,0,0,0,0,1,2,2,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,3.4,0.0,3.4,2.4041630560342613,102.0,204.0,0.0,204.0,144.2497833620557,539543.0,613679.3,0.13740575357293117
declaration 91528_3,0,0,1,1,0,0,0,0,0,1,3,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3168.5944444444444,9501.4,0.0,9505.783333333333,5484.370926255741,190203.33333333334,570347.0,0.0,570610.0,329214.09868402255,303353.0,402412.5,0.3265486083869288
declaration 91533_3,0,0,1,1,0,0,0,0,0,1,3,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,358.53888888888883,1075.5666666666666,0.0,1075.6166666666666,620.9642712779083,21513.333333333332,64537.0,0.0,64540.0,37259.58832748067,545485.0,515336.53,0.05526910684986755
declaration 91538_2,0,0,0,1,0,0,0,0,0,1,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333333333333333,0.0666666666666666,0.0,0.0666666666666666,0.04714045207910312,2.0,4.0,0.0,4.0,2.8284271247461903,262499.0,533618.1,1.0328386965283678
declaration 91542_2,0,0,0,1,0,0,0,0,0,1,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.4,2.8,0.0,2.8,1.979898987322333,84.0,168.0,0.0,168.0,118.79393923933998,453051.0,695737.0,0.5356703770657166
declaration 91546_2,0,0,0,1,0,0,0,0,0,1,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833333333333333,0.1666666666666666,0.0,0.1666666666666666,0.11785113019775788,5.0,10.0,0.0,10.0,7.0710678118654755,276367.0,599361.3,1.1687151957361046
declaration 91550_2,0,0,0,1,0,0,0,0,0,1,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0.05,0.0,0.05,0.03535533905932738,1.5,3.0,0.0,3.0,2.1213203435596424,276043.0,557845.56,1.0208647294080995
declaration 91554_3,0,0,1,1,0,0,0,0,0,1,3,3,0,0,1,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386.4888888888889,1155.0833333333333,0.0,1159.4666666666667,665.6259222911364,23277.0,69568.0,0.0,69831.0,40089.39763827838,624782.0,530743.8,0.15051359914338122
declaration 91559_2,0,0,0,1,0,0,0,0,0,1,2,2,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7583333333333333,1.5166666666666666,0.0,1.5166666666666666,1.072445284799597,45.5,91.0,0.0,91.0,64.34671708797582,799452.0,609676.6,0.23738182530033072
declaration 91563_2,0,0,0,1,0,0,0,0,0,1,2,2,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2.033333333333333,4.066666666666666,0.0,4.066666666666666,2.875567576825293,122.0,244.0,0.0,244.0,172.5340546095176,461493.0,606395.5,0.31398634432158234
declaration 91567_3,0,0,1,1,0,0,0,0,0,1,3,3,0,0,1,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2170.4666666666667,6498.666666666667,0.0,6511.400000000001,3748.3365596547555,130482.66666666667,390684.0,0.0,391448.0,225341.28854990896,291883.0,434175.2,0.48749734482652296
declaration 91572_3,0,0,1,1,0,0,0,0,0,1,3,3,0,0,1,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,372.55,1114.6833333333334,0.0,1117.65,642.7080313883678,22412.333333333332,67059.0,0.0,67237.0,38665.249958242006,624926.0,526742.1,0.15711280215577525
declaration 91577_3,0,0,1,1,0,0,0,0,0,1,3,3,0,0,1,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11.305555555555555,33.75,0.0,33.916666666666664,19.437637697499643,681.6666666666666,2035.0,0.0,2045.0,1172.0317117438988,201333.0,538074.6,1.672560509206141
declaration 91582_2,0,0,0,1,0,0,0,0,0,1,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01666666666666665,0.0333333333333333,0.0,0.0333333333333333,0.02357022603955156,1.0,2.0,0.0,2.0,1.4142135623730951,623511.0,527026.94,0.15474316010463326
declaration 91586_3,0,0,1,1,0,0,0,0,0,1,3,3,0,0,1,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,6692.633333333332,18846.266666666663,0.0,20077.899999999998,10543.35490096856,778483.3333333334,1204674.0,0.0,2335450.0,675198.0848679396,641144.0,524928.1,0.18126329654492596
declaration 91591_2,0,0,0,1,0,0,0,0,0,1,2,2,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0.05,0.0,0.05,0.03535533905932738,1.5,3.0,0.0,3.0,2.1213203435596424,341843.0,563891.5,0.6495628109980313
declaration 91595_2,0,0,0,1,0,0,0,0,0,1,2,2,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.24166666666666664,0.4833333333333333,0.0,0.4833333333333333,0.3417682775734979,14.5,29.0,0.0,29.0,20.506096654409877,2449099.0,588660.44,0.7596420408076603
declaration 91599_2,0,0,0,1,0,0,0,0,0,1,2,2,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2916666666666667,0.5833333333333334,0.0,0.5833333333333334,0.41247895569215276,17.5,35.0,0.0,35.0,24.748737341529164,1122631.0,705268.1,0.37177209163117714
declaration 91603_2,0,0,0,1,0,0,0,0,0,1,2,2,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1.1083333333333334,2.216666666666667,0.0,2.216666666666667,1.5674200316301805,66.5,133.0,0.0,133.0,94.04520189781083,548777.0,658015.2,0.19905751789889153
declaration 91607_3,0,0,1,1,0,0,0,0,0,1,3,3,0,0,1,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,515.6666666666666,1546.8833333333334,0.0,1547.0,893.059832044366,30942.333333333332,92820.0,0.0,92827.0,53587.63137453767,542800.0,469255.9,0.1354902242999263
declaration 91612_3,0,0,1,1,0,0,0,0,0,1,3,3,0,0,1,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,458.7388888888888,1376.1,0.0,1376.2166666666665,794.4580288077129,27526.666666666668,82573.0,0.0,82580.0,47671.52318033621,203766.0,469693.16,1.3050614737002248
declaration 91617_3,0,0,1,1,0,0,0,0,0,1,3,3,0,0,1,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,410.7388888888889,1231.65,0.0,1232.2166666666667,710.9299329308319,24655.666666666668,73933.0,0.0,73967.0,42675.42588344413,549544.0,448451.2,0.18395763123607936
declaration 91622_3,0,0,1,1,0,0,0,0,0,1,3,3,0,0,1,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,472.46666666666664,1417.05,0.0,1417.3999999999999,818.0331813767295,28355.0,85044.0,0.0,85065.0,49094.115237979386,371799.0,500350.53,0.34575545187049994
declaration 91627_2,0,0,0,1,0,0,0,0,0,1,2,2,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.525,1.05,0.0,1.05,0.7424621202458749,31.5,63.0,0.0,63.0,44.54772721475249,283741.0,539480.5,0.9013131694044921
declaration 91631_2,0,0,0,1,0,0,0,0,0,1,2,2,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075,0.15,0.0,0.15,0.10606601717798213,4.5,9.0,0.0,9.0,6.363961030678928,440998.0,652664.3,0.4799711393248949
declaration 91635_2,0,0,0,1,0,0,0,0,0,1,2,2,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.841666666666667,17.683333333333334,0.0,17.683333333333334,12.504004913982115,530.5,1061.0,0.0,1061.0,750.240294838927,453051.0,606181.3,0.33799795718362835
declaration 91639_2,0,0,0,1,0,0,0,0,0,1,2,2,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3333333333333335,4.666666666666667,0.0,4.666666666666667,3.299831645537222,140.0,280.0,0.0,280.0,197.9898987322333,625604.0,611959.8,0.021809623180158694
declaration 91643_2,0,0,0,1,0,0,0,0,0,1,2,2,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.725,5.45,0.0,5.45,3.853731957466684,163.5,327.0,0.0,327.0,231.22391744800103,781302.0,603340.7,0.22777531927474906
declaration 91647_2,0,0,0,1,0,0,0,0,0,1,2,2,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24166666666666664,0.4833333333333333,0.0,0.4833333333333333,0.3417682775734979,14.5,29.0,0.0,29.0,20.506096654409877,610554.0,685963.9,0.12351057400328226
declaration 91653_2,0,0,0,1,0,0,0,0,0,1,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.01666666666666665,0.0333333333333333,0.0,0.0333333333333333,0.02357022603955156,1.0,2.0,0.0,2.0,1.4142135623730951,798708.0,824360.1,0.032117025245771924
declaration 91657_2,0,0,0,1,0,0,0,0,0,1,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06666666666666665,0.1333333333333333,0.0,0.1333333333333333,0.09428090415820632,4.0,8.0,0.0,8.0,5.656854249492381,349974.0,718480.3,1.052953397966706
declaration 91661_5,0,0,0,1,0,1,0,1,0,2,5,5,0,0,3,0,1,1,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1055.1566666666668,5258.75,0.0,5275.783333333334,2349.8839072565547,189892.8,316547.0,0.0,949464.0,173151.58077447632,284877.0,419538.03,0.4726988533647855
declaration 91668_2,0,0,0,1,0,0,0,0,0,1,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75,7.5,0.0,7.5,5.303300858899107,225.0,450.0,0.0,450.0,318.1980515339464,596514.0,934091.44,0.565917040505336
declaration 91672_2,0,0,0,1,0,0,0,0,0,1,2,2,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,568.5333333333333,1137.0666666666666,0.0,1137.0666666666666,804.0275506611837,34112.0,68224.0,0.0,68224.0,48241.653039671015,544144.0,563284.44,0.035175316644123614
declaration 91676_2,0,0,0,1,0,0,0,0,0,1,2,2,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3416666666666667,0.6833333333333333,0.0,0.6833333333333333,0.4831896338108075,20.5,41.0,0.0,41.0,28.991378028648448,539363.0,606447.8,0.12437785406117957
declaration 91680_2,0,0,0,1,0,0,0,0,0,1,2,2,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.1333333333333333,2.2666666666666666,0.0,2.2666666666666666,1.6027753706895076,68.0,136.0,0.0,136.0,96.16652224137046,457984.0,641608.9,0.40094168136878144
declaration 91684_2,0,0,0,1,0,0,0,0,0,1,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.191666666666666,8.383333333333333,0.0,8.383333333333333,5.927911848947223,251.5,503.0,0.0,503.0,355.6747109368334,443567.0,647774.44,0.4603756309644315
declaration 91688_2,0,0,0,1,0,0,0,0,0,1,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1083333333333334,6.216666666666667,0.0,6.216666666666667,4.39584715637637,186.5,373.0,0.0,373.0,263.75082938258225,613277.0,573869.06,0.06425797396608711
declaration 91692_2,0,0,0,1,0,0,0,0,0,1,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.0,0.2,0.14142135623730953,6.0,12.0,0.0,12.0,8.48528137423857,269354.0,481017.1,0.7858175254497799
declaration 91696_2,0,0,0,1,0,0,0,0,0,1,2,2,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.09166666666666665,0.1833333333333333,0.0,0.1833333333333333,0.1296362432175337,5.5,11.0,0.0,11.0,7.7781745930520225,282883.0,557902.25,0.9722014048210744
declaration 91700_2,0,0,0,1,0,0,0,0,0,1,2,2,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3083333333333333,2.6166666666666667,0.0,2.6166666666666667,1.8502627441047994,78.5,157.0,0.0,157.0,111.01576464628796,614365.0,650800.7,0.05930625523914936
declaration 91704_3,0,0,1,1,0,0,0,0,0,1,3,3,0,0,1,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1.288888888888889,3.8333333333333335,0.0,3.8666666666666667,2.203616556011033,78.0,232.0,0.0,234.0,133.37166115783367,1155111.0,556864.8,0.5179122937103015
declaration 91709_3,0,0,1,1,0,0,0,0,0,1,3,3,0,0,1,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.8166666666666665,2.4,0.0,2.4499999999999997,1.3714347718113804,50.0,147.0,0.0,150.0,84.01785524517987,1155121.0,547668.56,0.5258777543651271
declaration 91714_3,0,0,1,1,0,0,0,0,0,1,3,3,0,0,1,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,18.7,54.166666666666664,0.0,56.099999999999994,30.730242071577923,1160.6666666666667,3366.0,0.0,3482.0,1910.755173572306,1496488.0,543121.5,0.6370692581564302
declaration 91719_3,0,0,1,1,0,0,0,0,0,1,3,3,0,0,1,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2363.8777777777777,7088.916666666667,0.0,7091.633333333333,4092.0039370953327,141887.0,425498.0,0.0,425661.0,245614.34431441498,457112.0,515372.0,0.1274523530338298
