Case ID,Activity_Declaration APPROVED by ADMINISTRATION,Activity_Declaration APPROVED by PRE_APPROVER,Activity_Declaration FINAL_APPROVED by SUPERVISOR,Activity_Declaration REJECTED by EMPLOYEE,Activity_Declaration REJECTED by MISSING,Activity_Declaration REJECTED by SUPERVISOR,Activity_Declaration SAVED by EMPLOYEE,Activity_Declaration SUBMITTED by EMPLOYEE,Activity_Payment Handled,Activity_Request Payment,Resource_STAFF MEMBER,Resource_SYSTEM,id_other,Role_ADMINISTRATION,Role_EMPLOYEE,Role_MISSING,Role_PRE_APPROVER,Role_SUPERVISOR,Role_UNDEFINED,month_1,month_10,month_11,month_12,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,hour_0,hour_1,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_2,hour_20,hour_21,hour_22,hour_23,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,duration_mean,duration_max,duration_min,duration_sum,duration_std,elapsed_mean,elapsed_max,elapsed_min,elapsed_sum,elapsed_std,true_value,predicted_value,relative_error
declaration 91563_3,0,0,1,0,0,0,0,1,0,1,2,1,3,0,1,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,533.5777777777778,1596.6666666666667,0.0,1600.7333333333333,920.6642296210405,32096.0,96044.0,0.0,96288.0,55380.726900249334,365693.0,338172.6,0.07525549094459014
declaration 91563_4,0,0,1,0,0,0,0,1,1,1,2,2,4,0,1,0,0,1,2,0,0,4,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1923.9041666666667,6094.883333333333,0.0,7695.616666666667,2880.470728839138,139506.25,461737.0,0.0,558025.0,219527.97201021254,0.0,69.50658,0.008328130426322303
declaration 91567_4,0,1,1,0,0,0,0,1,0,1,3,1,4,0,1,0,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2063.0083333333337,6498.666666666667,0.0,8252.033333333335,3068.0407129916116,221642.5,495122.0,0.0,886570.0,259023.02034825654,187445.0,259482.16,0.38431089786337325
declaration 91567_5,0,1,1,0,0,0,0,1,1,1,3,2,5,0,1,0,1,1,2,0,0,0,0,0,0,2,3,0,0,0,0,1,1,2,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2275.223333333334,6498.666666666667,0.0,11376.116666666669,2699.042680943663,313827.4,682567.0,0.0,1569137.0,304647.29236085457,0.0,0.0,0.0
declaration 91572_4,0,1,1,0,0,0,0,1,0,1,3,1,4,0,1,0,1,1,1,0,0,0,0,0,0,0,4,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1767.6750000000002,5953.05,0.0,7070.700000000001,2839.1684471996505,122869.75,424242.0,0.0,491479.0,203380.03332738933,267743.0,275006.88,0.02713002767579358
declaration 91572_5,0,1,1,0,0,0,0,1,1,1,3,2,5,0,1,0,1,1,2,0,0,0,0,0,0,0,5,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2306.6166666666663,5953.05,0.0,11533.083333333332,2738.238248222345,236692.8,691985.0,0.0,1183464.0,309517.3856566057,0.0,0.0,0.0
declaration 91577_4,0,1,1,0,0,0,0,1,0,1,3,1,4,0,1,0,1,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,75.61250000000001,268.53333333333336,0.0,302.45000000000005,129.58940384137495,5048.0,18147.0,0.0,20192.0,8784.943900409002,185221.0,221869.22,0.19786211471701373
declaration 91577_5,0,1,1,0,0,0,0,1,1,1,3,2,5,0,1,0,1,1,2,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,677.8933333333334,3087.016666666667,0.0,3389.466666666667,1351.4089207913512,44712.0,203368.0,0.0,223560.0,89017.1102064092,0.0,0.0,0.0
declaration 91582_3,0,0,1,0,0,0,0,1,0,1,2,1,3,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2382.388888888889,7147.133333333333,0.0,7147.166666666667,4126.38973146332,142944.0,428830.0,0.0,428832.0,247584.53858833754,194683.0,190773.1,0.02008344976192066
declaration 91582_4,0,0,1,0,0,0,0,1,1,1,2,2,4,0,1,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,3,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2597.9708333333333,7147.133333333333,0.0,10391.883333333333,3396.659698836355,263086.25,623513.0,0.0,1052345.0,314009.6231629163,0.0,1394.834,0.1671260465342679
declaration 91586_4,0,1,1,0,0,0,0,1,0,1,3,1,4,0,1,0,1,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,6943.654166666665,18846.266666666663,0.0,27774.61666666666,8623.23996807008,1000481.75,1666477.0,0.0,4001927.0,707856.9704040381,179341.0,275361.94,0.5354098477202648
declaration 91586_5,0,1,1,0,0,0,0,1,1,1,3,2,5,0,1,0,1,1,2,0,4,1,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,6152.726666666666,18846.266666666663,0.0,30763.633333333328,7674.505339855606,1169549.0,1845818.0,0.0,5847745.0,720218.573090836,0.0,1208.3047,0.14477650221663071
declaration 91591_3,0,0,1,0,0,0,0,1,0,1,2,1,3,0,1,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,283.7833333333333,851.3,0.0,851.3499999999999,491.48385104022833,17028.0,51081.0,0.0,51084.0,29490.763113219025,290765.0,261560.05,0.10044177643457775
declaration 91591_4,0,0,1,0,0,0,0,1,1,1,2,2,4,0,1,0,0,1,2,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1424.3583333333331,4846.083333333333,0.0,5697.4333333333325,2316.178513497802,98232.5,341846.0,0.0,392930.0,164184.30706678395,0.0,799.26495,0.09576622976435194
declaration 91595_3,0,0,1,0,0,0,0,1,0,1,2,1,3,0,1,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11574.311111111108,34722.45,0.0,34722.93333333333,20046.87632956492,694468.3333333334,2083376.0,0.0,2083405.0,1202829.3229317006,365752.0,287567.72,0.21376309972330979
declaration 91595_4,0,0,1,0,0,0,0,1,1,1,2,2,4,0,1,0,0,1,2,0,2,2,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10204.699999999999,34722.45,0.0,40818.799999999996,16595.827952569773,1133133.25,2449128.0,0.0,4532533.0,1316905.4217595062,0.0,559.95886,0.06709308199193476
declaration 91599_3,0,0,1,0,0,0,0,1,0,1,2,1,3,0,1,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2693.983333333333,8081.366666666667,0.0,8081.95,4665.6108357082,161650.66666666666,484917.0,0.0,484952.0,279956.8574018742,637749.0,386178.3,0.39446661225654606
declaration 91599_4,0,0,1,0,0,0,0,1,1,1,2,2,4,0,1,0,0,1,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4677.775,10629.15,0.0,18711.1,5500.333367514763,401904.5,1122666.0,0.0,1607618.0,532107.3003286085,0.0,1483.5498,0.17775578776509704
declaration 91603_3,0,0,1,0,0,0,0,1,0,1,2,1,3,0,1,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,615.9888888888889,1845.75,0.0,1847.9666666666667,1065.0049395208002,37003.666666666664,110878.0,0.0,111011.0,63977.0839155188,438032.0,320508.5,0.26829889140519414
declaration 91603_4,0,0,1,0,0,0,0,1,1,1,2,2,4,0,1,0,0,1,2,0,0,0,0,4,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2287.125,7300.533333333334,0.0,9148.5,3453.5403025843025,164980.25,548910.0,0.0,659921.0,261229.27676197272,0.0,152.31291,0.018249809727690473
declaration 91607_4,0,1,1,0,0,0,0,1,0,1,3,1,4,0,1,0,1,1,1,0,0,0,0,3,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1123.8208333333332,2948.2833333333333,0.0,4495.283333333333,1418.13605511255,90636.0,269717.0,0.0,362544.0,127152.49971851385,365903.0,302202.38,0.1740915625179351
declaration 91607_5,0,1,1,0,0,0,0,1,1,1,3,2,5,0,1,0,1,1,2,0,0,0,0,3,2,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2118.733333333333,6098.383333333333,0.0,10593.666666666666,2541.178233888542,199632.8,635620.0,0.0,998164.0,267445.9397517562,0.0,0.0,0.0
declaration 91612_4,0,1,1,0,0,0,0,1,0,1,3,1,4,0,1,0,1,1,1,0,0,0,0,4,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,371.51249999999993,1376.1,0.0,1486.0499999999997,671.7212800205211,42935.75,89163.0,0.0,171743.0,49646.84090235081,197176.0,197676.75,0.002539609283077048
declaration 91612_5,0,1,1,0,0,0,0,1,1,1,3,2,5,0,1,0,1,1,2,0,0,0,0,4,1,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,954.4633333333334,3286.266666666667,0.0,4772.316666666667,1427.4331784516025,91616.4,286339.0,0.0,458082.0,117036.89602343357,0.0,0.0,0.0
declaration 91617_4,0,1,1,0,0,0,0,1,0,1,3,1,4,0,1,0,1,1,1,0,0,0,0,0,4,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1067.7958333333333,3038.9666666666667,0.0,4271.183333333333,1436.6081207699046,82559.5,256271.0,0.0,330238.0,120936.1138852521,367206.0,330118.66,0.10099874116980659
declaration 91617_5,0,1,1,0,0,0,0,1,1,1,3,2,5,0,1,0,1,1,2,0,0,0,0,0,5,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2078.2566666666667,6120.1,0.0,10391.283333333333,2579.3482990864186,190743.0,623477.0,0.0,953715.0,263604.8294180135,0.0,0.0,0.0
declaration 91622_4,0,1,1,0,0,0,0,1,0,1,3,1,4,0,1,0,1,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,372.15,1417.05,0.0,1488.6,697.4041809931072,43595.25,89316.0,0.0,174381.0,50357.54475994635,367527.0,316253.75,0.13950879799307261
declaration 91622_5,0,1,1,0,0,0,0,1,1,1,3,2,5,0,1,0,1,1,2,0,0,0,0,0,5,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1522.81,6125.45,0.0,7614.049999999999,2642.8907699240995,126244.8,456843.0,0.0,631224.0,189885.89287174548,0.0,414.4851,0.04966272554779236
declaration 91627_3,0,0,1,0,0,0,0,1,0,1,2,1,3,0,1,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21.15,62.4,0.0,63.449999999999996,35.72740544735932,1290.0,3807.0,0.0,3870.0,2180.0135320680924,279997.0,270035.7,0.035576497248184805
declaration 91627_4,0,0,1,0,0,0,0,1,1,1,2,2,4,0,1,0,0,1,2,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1182.5166666666667,4666.616666666667,0.0,4730.066666666667,2322.9165079222666,71918.5,283804.0,0.0,287674.0,141268.2142415625,0.0,0.0,0.0
declaration 91631_3,0,0,1,0,0,0,0,1,0,1,2,1,3,0,1,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416.46111111111105,1249.2333333333331,0.0,1249.3833333333332,721.2019039102042,24990.666666666668,74963.0,0.0,74972.0,43277.31038700687,366044.0,347454.7,0.050784366087137066
declaration 91631_4,0,0,1,0,0,0,0,1,1,1,2,2,4,0,1,0,0,1,2,0,0,4,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1837.5291666666667,6100.733333333334,0.0,7350.116666666667,2902.497625302088,128994.75,441007.0,0.0,515979.0,210988.18560032375,0.0,881.7603,0.10565064880678245
declaration 91635_3,0,0,1,0,0,0,0,1,0,1,2,1,3,0,1,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489.71111111111117,1451.45,0.0,1469.1333333333334,832.9372382541019,29736.333333333332,88148.0,0.0,89209.0,50588.76883591193,365964.0,333422.5,0.08891994841022614
declaration 91635_4,0,0,1,0,0,0,0,1,1,1,2,2,4,0,1,0,0,1,2,0,0,4,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1892.1333333333332,6099.4,0.0,7568.533333333333,2886.117689811773,135830.25,454112.0,0.0,543321.0,216170.82512737467,0.0,69.50658,0.008328130426322303
declaration 91639_3,0,0,1,0,0,0,0,1,0,1,2,1,3,0,1,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1922.9333333333334,5764.133333333333,0.0,5768.8,3326.5775993420693,115469.33333333333,346128.0,0.0,346408.0,199756.31399616218,279756.0,255324.06,0.08733302413531792
declaration 91639_4,0,0,1,0,0,0,0,1,1,1,2,2,4,0,1,0,0,1,2,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2607.8500000000004,5764.133333333333,0.0,10431.400000000001,3042.015074048901,243073.0,625884.0,0.0,972292.0,302873.7464819293,0.0,601.4952,0.07206987517645054
declaration 91643_3,0,0,1,0,0,0,0,1,0,1,2,1,3,0,1,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2735.766666666667,8201.85,0.0,8207.300000000001,4733.767810194468,164255.0,492438.0,0.0,492765.0,284214.86211843323,289191.0,244142.84,0.15577302284649244
declaration 91643_4,0,0,1,0,0,0,0,1,1,1,2,2,4,0,1,0,0,1,2,0,0,2,2,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3256.7875000000004,8201.85,0.0,13027.150000000001,4003.1099521444994,318598.5,781629.0,0.0,1274394.0,386186.1242134419,0.0,0.0,0.0
declaration 91647_3,0,0,1,0,0,0,0,1,0,1,2,1,3,0,1,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1782.4388888888889,5346.833333333333,0.0,5347.316666666667,3086.856147456922,106956.0,320839.0,0.0,320868.0,185228.11200517052,289744.0,266797.88,0.07919447857418963
declaration 91647_4,0,0,1,0,0,0,0,1,1,1,2,2,4,0,1,0,0,1,2,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2544.0958333333333,5346.833333333333,0.0,10176.383333333333,2944.9854194562977,232862.75,610583.0,0.0,931451.0,293739.69389055454,0.0,1519.2166,0.1820293017894051
declaration 91653_3,0,0,1,0,0,0,0,1,0,1,2,1,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3344.483333333333,10033.416666666666,0.0,10033.449999999999,5792.786190911167,200669.66666666666,602007.0,0.0,602009.0,347568.3261552084,196703.0,234214.61,0.19070176547891998
declaration 91653_4,0,0,1,0,0,0,0,1,1,1,2,2,4,0,1,0,0,1,2,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3327.958333333333,10033.416666666666,0.0,13311.833333333332,4729.9055880190745,350179.75,798710.0,0.0,1400719.0,412248.57505828125,0.0,0.0,0.0
declaration 91657_3,0,0,1,0,0,0,0,1,0,1,2,1,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480.11666666666673,1440.2166666666667,0.0,1440.3500000000001,831.4709928460791,28809.666666666668,86421.0,0.0,86429.0,49892.87837290341,263561.0,295443.5,0.1209682009098463
declaration 91657_4,0,0,1,0,0,0,0,1,1,1,2,2,4,0,1,0,0,1,2,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1458.2583333333334,4392.683333333333,0.0,5833.033333333334,2070.734287213292,109102.75,349982.0,0.0,436411.0,165672.71893580828,0.0,1091.6212,0.13079573637914121
declaration 91668_3,0,0,1,0,0,0,0,1,0,1,2,1,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1737.7444444444445,5205.733333333334,0.0,5213.233333333334,3003.3688189419217,104414.66666666667,312794.0,0.0,313244.0,180461.9365554225,284170.0,578012.0,1.0340359643875146
declaration 91668_4,0,0,1,0,0,0,0,1,1,1,2,2,4,0,1,0,0,1,2,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2487.3500000000004,5205.733333333334,0.0,9949.400000000001,2874.2158578310377,227552.0,596964.0,0.0,910208.0,286988.1852481039,0.0,0.0,0.0
declaration 91672_3,0,0,1,0,0,0,0,1,0,1,2,1,3,0,1,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1349.0666666666666,2910.133333333333,0.0,4047.2,1466.603901687311,103685.33333333333,242832.0,0.0,311056.0,125239.66894452147,369536.0,310832.2,0.15885816943410114
declaration 91672_4,0,0,1,0,0,0,0,1,1,1,2,2,4,0,1,0,0,1,2,0,0,4,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2551.5333333333333,6158.933333333333,0.0,10206.133333333333,2686.569499207879,230856.0,612368.0,0.0,923424.0,274128.0059145119,0.0,1132.7703,0.13572612792617722
declaration 91676_3,0,0,1,0,0,0,0,1,0,1,2,1,3,0,1,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1449.0111111111112,4346.35,0.0,4347.033333333334,2509.169104412263,86954.33333333333,260822.0,0.0,260863.0,150573.81762555314,278582.0,264927.12,0.049015639919305624
declaration 91676_4,0,0,1,0,0,0,0,1,1,1,2,2,4,0,1,0,0,1,2,0,0,4,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2247.516666666667,4643.033333333334,0.0,8990.066666666668,2597.639483332968,200066.75,539404.0,0.0,800267.0,257473.6069054781,0.0,304.98798,0.036543011751044664
declaration 91680_3,0,0,1,0,0,0,0,1,0,1,2,1,3,0,1,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,511.65000000000003,1532.6833333333334,0.0,1534.95,884.2415310749534,30744.333333333332,92097.0,0.0,92233.0,53133.01143670791,366023.0,341135.72,0.06799376337006144
declaration 91680_4,0,0,1,0,0,0,0,1,1,1,2,2,4,0,1,0,0,1,2,0,0,4,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1908.8333333333333,6100.383333333333,0.0,7635.333333333333,2886.1289745891404,137588.25,458120.0,0.0,550353.0,218047.16932562244,0.0,981.2018,0.11756551428547359
declaration 91684_3,0,0,1,0,0,0,0,1,0,1,2,1,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492.17777777777786,1468.15,0.0,1476.5333333333335,845.2271315933259,29698.333333333332,88592.0,0.0,89095.0,51004.03153019704,355478.0,335051.03,0.05746338380996855
declaration 91684_4,0,0,1,0,0,0,0,1,1,1,2,2,4,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,4,1,0,2,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1850.2916666666667,5924.633333333333,0.0,7401.166666666667,2802.5284910997652,133291.25,444070.0,0.0,533165.0,211329.70375438628,0.0,224.0947,0.02685055068834434
declaration 91688_3,0,0,1,0,0,0,0,1,0,1,2,1,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2366.711111111111,7093.916666666667,0.0,7100.133333333333,4093.8812800437427,142127.0,426008.0,0.0,426381.0,245848.22839101363,187642.0,192902.97,0.028037266443546753
declaration 91688_4,0,0,1,0,0,0,0,1,1,1,2,2,4,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,3,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2556.875,7093.916666666667,0.0,10227.5,3364.2074611926723,260007.75,613650.0,0.0,1040031.0,309641.2749471825,0.0,1376.4387,0.1649219650974269
declaration 91692_3,0,0,1,0,0,0,0,1,0,1,2,1,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452.84999999999997,1358.35,0.0,1358.55,784.1860095028475,27175.0,81513.0,0.0,81525.0,47058.0887733448,187853.0,218818.2,0.16483741609130542
declaration 91692_4,0,0,1,0,0,0,0,1,1,1,2,2,4,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1122.3583333333333,3130.883333333333,0.0,4489.433333333333,1484.227329379761,87722.75,269366.0,0.0,350891.0,127044.98914262616,0.0,0.0,0.0
declaration 91696_3,0,0,1,0,0,0,0,1,0,1,2,1,3,0,1,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,54.588888888888896,163.58333333333334,0.0,163.76666666666668,94.39200227028026,3279.0,9826.0,0.0,9837.0,5669.870986186546,273068.0,268236.38,0.017693852813218686
declaration 91696_4,0,0,1,0,0,0,0,1,1,1,2,2,4,0,1,0,0,1,2,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1178.725,4551.133333333333,0.0,4714.9,2249.5928265527914,73182.75,282894.0,0.0,292731.0,139884.12590754058,0.0,0.0,0.0
declaration 91700_3,0,0,1,0,0,0,0,1,0,1,2,1,3,0,1,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1817.2722222222221,5449.2,0.0,5451.816666666667,3145.341992372448,109088.66666666667,327109.0,0.0,327266.0,188811.1635267717,287413.0,256216.86,0.10854116071646029
declaration 91700_4,0,0,1,0,0,0,0,1,1,1,2,2,4,0,1,0,0,1,2,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2560.508333333333,5449.2,0.0,10242.033333333333,2967.330534351135,235447.0,614522.0,0.0,941788.0,296027.28014942585,0.0,624.3967,0.07481389030860591
